Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
11	fg3_m15	1	3.32	0	1	0.0	0.0	0.5753772421904513	-1.2552111660525584	3.365234125373276	0.055524413316819184	-0.047006594413503286	1.9413	0.6160148006650488	77	13.67	0.04	0.04	10.7	0.53	0.33	17.47	30.36	0.86	0.64	764	12.52	1.89	65.09	-0.14	-1.28	91.86	18.36	0.68	0.59	0.14	0.68	1.08
12	fg3_m15	1	3.52	0	1	0.0	0.0	0.5982823173243013	-2.0736698908657463	3.355149238401597	0.0024694613452981608	-0.04683114431710751	1.7838	0.4505458277151808	84	1.72	0.04	0.03	9.12	0.49	0.32	9.76	16.28	0.86	0.77	764	12.12	5.27	62.76	-0.08	-1.16	94.89	19.97	0.59	-0.38	0.08	0.59	-0.82
13	fg3_m15	1	3.72	0	1	0.0	0.0	0.5628908933523059	-2.0070905959898937	3.3182135301789355	0.003628699980538029	-0.04595848295076759	1.879	0.3838042509600828	91	10.52	0.03	0.03	9.29	0.5	0.29	3.45	11.08	0.68	0.48	764	11.71	6.8	64.33	-0.02	-1.27	94.03	19.24	0.69	0.05	0.02	0.69	0.79
14	fg3_m15	1	3.91	0	1	0.0	0.0	0.5683647059014478	-2.0325306239492105	3.4089886211421336	-0.018686120756447586	-0.055836864336990914	1.7962	0.34679034114556856	98	1.03	0.05	0.05	12.68	0.48	0.16	14.36	20.14	0.86	0.64	368	11.21	3.46	61.42	-0.13	-1.2	106.55	19.28	0.11	-0.82	0.13	0.11	1.48
15	fg3_m15	1	4.11	0	1	0.0	0.0	0.5572288984923133	-1.999601774101364	3.1772846021417243	-0.05829216356239553	-0.05749923748451796	1.6841	0.16412540041359788	105	20.51	0.03	0.03	11.53	0.5	0.12	9.38	11.21	0.68	0.48	368	10.87	7.71	63.38	0.02	-1.22	105.87	19.41	0.11	-0.67	0.02	0.11	1.03
16	fg3_m15	0	4.29	0	1	0.0	0.0	0.6081956823059768	-2.1271999137355126	3.35963452622742	-0.07630045602237137	-0.050985326969716915	1.8122	0.24391304688063686	112	9.33	0.03	0.03	9.23	0.5	0.28	6.87	22.33	0.86	0.48	764	11.44	5.33	65.96	-0.0	-1.29	92.5	18.65	0.88	0.23	0.0	0.88	1.13
17	fg3_m15	0	4.49	0	1	0.0	0.0	0.5954732854430862	-2.0760465453955246	3.288281835544871	-0.059292048480413875	-0.08203477125862223	1.7487	0.15603807411239454	119	8.92	0.04	0.03	10.95	0.48	0.22	4.01	9.89	0.86	0.48	368	10.27	5.55	62.21	-0.0	-1.26	104.42	18.94	0.18	-0.44	0.0	0.18	-0.71
18	fg3_m15	0	4.68	0	1	0.0	0.0	0.5838669885275399	-2.0543055630504243	3.2373291119991525	-0.020875739718070517	-0.06279764204567725	1.7162	0.293530137309221	126	9.0	0.04	0.04	12.4	0.5	0.15	6.34	13.66	0.68	0.48	368	10.66	0.77	63.38	-0.06	-1.31	104.97	18.77	0.26	-0.41	0.06	0.26	1.72
19	fg3_m15	0	4.88	0	1	0.0	0.0	0.58722041477493	-2.0621765527924363	3.2919020334872284	-0.09095434050894444	-0.062401332523317116	1.7083	0.3084093997268705	133	8.64	0.04	0.04	12.27	0.49	0.29	8.52	15.48	0.68	0.48	368	11.29	1.09	62.43	-0.07	-1.25	105.84	19.17	0.08	-0.33	0.07	0.08	0.38
20	fg3_m15	0	0.05	1	1	0.0	0.0	0.5987360721077996	-1.728403960469746	3.3921222877588804	0.04068949812332616	0.04777853831860545	0.6505	0.07496302662080298	1	5.38	0.07	0.07	11.9	0.82	0.84	5.61	3.38	0.86	0.48	866	22.09	49.23	118.51	-0.0	-1.49	65.26	17.33	-0.04	0.59	0.0	0.04	-0.32
21	fg3_m15	1	0.59	1	1	0.0	0.0	0.5992847041379338	-1.8756380106319952	3.7062257734846775	0.056814095989078266	0.10430848411411572	0.7161	0.29286570789452865	8	2.26	0.05	0.06	13.51	0.77	0.86	1.88	1.18	0.86	0.48	850	22.59	14.53	123.13	0.01	-1.54	85.53	21.06	0.15	-0.15	0.01	0.15	-0.48
22	fg3_m15	1	0.88	1	1	0.0	0.0	0.5306889905666965	-1.5878583732542864	3.1556339459288045	0.03375878400930118	0.041193891380135135	0.6925	0.2831370258683201	15	2.16	0.03	0.05	11.55	0.75	0.76	6.48	5.29	1.09	0.48	834	18.52	6.45	119.72	-0.02	-1.46	79.73	18.63	0.08	-0.12	0.02	0.08	0.76
23	fg3_m15	1	1.17	1	1	0.0	0.0	0.6029046982252274	-1.813289222173753	3.223611114694584	0.005832463440133901	0.02689530775980129	0.8233	0.19434152873043534	22	0.47	0.05	0.06	11.59	0.75	0.78	18.75	2.86	0.86	0.48	824	18.39	10.53	123.24	0.05	-1.43	82.67	17.85	0.15	-0.33	0.05	0.15	-1.97
24	fg3_m15	1	1.47	1	1	0.0	0.0	0.5309749249256084	-1.715053000270968	3.2368901283858764	-0.007180308020011794	0.033000181728653884	0.8041	0.11969800306795304	29	2.67	0.04	0.05	13.56	0.75	0.77	4.0	5.77	0.86	0.48	657	17.95	0.29	114.32	-0.12	-1.35	84.32	18.13	0.22	-0.25	0.12	0.22	1.59
25	fg3_m15	1	1.76	1	1	0.0	0.0	0.5345805805093226	-1.838267095203945	3.2790304479679326	-0.0241484329586203	0.02647827792844392	0.8397	0.10208437483453388	36	3.22	0.05	0.05	13.68	0.75	0.77	5.78	7.23	0.68	0.48	834	18.63	4.59	124.44	-0.03	-1.47	82.73	18.78	0.43	-0.17	0.03	0.43	-0.71
26	fg3_m15	1	2.05	1	1	0.0	0.0	0.5275323861404932	-1.8048011531071293	3.255959581250892	-0.07148171321075629	0.0030078084893488607	0.8736	0.11310746169526435	43	0.09	0.03	0.05	11.31	0.75	0.76	4.53	7.96	1.09	0.48	687	17.88	3.81	112.94	-0.07	-1.36	83.92	17.96	0.52	0.07	0.07	0.52	0.39
27	fg3_m15	1	2.35	1	1	0.0	0.0	0.5431631431003766	-1.822827844479992	3.2473792451040726	-0.06890207970260759	0.005049815650346793	0.8258	0.12007963453703467	50	2.47	0.03	0.05	10.24	0.76	0.78	6.08	6.19	0.96	0.48	788	18.45	8.08	126.47	-0.08	-1.47	81.93	19.46	0.49	0.08	0.08	0.49	1.98
28	fg3_m15	1	2.64	1	2	13.573654603270613	4.091099103017081	0.4951774178823358	-1.4290591637912178	2.7697155452541677	0.2897958507608768	0.010253906741207184	0.8588	0.2489292287791567	57	3.1	0.04	0.06	16.29	0.7	0.57	10.28	15.68	1.36	0.48	637	13.87	24.1	111.58	0.0	-1.15	100.67	22.19	-0.09	0.2	0.0	0.09	-0.41
29	fg3_m15	1	2.93	1	1	0.0	0.0	0.5802504158096217	-1.8216624202663516	3.222468825734518	0.08423639736988947	0.0009249790357156448	1.2881	0.3340943167838012	64	0.42	0.03	0.04	12.56	0.68	0.59	15.43	8.92	0.68	0.48	681	13.98	17.59	97.97	-0.11	-1.06	92.33	21.7	0.4	-0.09	0.11	0.4	0.05
30	fg3_m15	1	3.13	1	2	7.840754994489457	9.235916544727443	0.5439735711941561	-0.8311091999746854	3.590791184569448	0.10477603622498816	0.024619730729548147	1.2874	0.31938006745864345	71	3.25	0.02	0.03	8.08	0.65	0.64	25.24	35.12	0.96	0.77	662	13.35	5.55	100.4	0.03	-1.08	96.11	19.97	0.54	-0.18	0.03	0.54	-1.89
31	fg3_m15	1	3.32	1	2	5.497496564093728	9.118428562231356	0.5428224497552752	-1.4370895750472452	3.4619505773206254	0.11207701884995748	0.019115196933584044	1.3156	0.22411887764880029	78	1.96	0.03	0.03	12.19	0.68	0.65	10.33	16.16	0.3	0.48	1020	19.41	2.18	106.55	0.0	-1.44	101.29	23.06	0.84	0.54	0.0	0.84	-0.04
32	fg3_m15	1	3.52	1	1	0.0	0.0	0.5501597231273673	-1.923444147764292	3.3243852366041304	0.04998525339681605	0.012089204569422243	1.2541	0.19702608918748293	85	0.6	0.05	0.04	12.09	0.6	0.65	24.5	33.64	0.86	0.48	897	15.48	6.55	98.53	-0.01	-1.22	104.48	21.4	0.64	-0.26	0.01	0.64	1.17
33	fg3_m15	1	3.72	1	1	0.0	0.0	0.5450662689044509	-1.9317751595432868	3.396133253340598	0.035374217225999816	-0.0038862488148912783	1.4138	0.29506576114744565	92	1.15	0.03	0.03	9.1	0.61	0.64	7.78	19.19	0.61	0.77	882	15.29	5.52	102.27	-0.06	-1.29	104.11	19.68	0.88	0.19	0.06	0.88	0.66
34	fg3_m15	1	3.91	1	1	0.0	0.0	0.5382981788212486	-1.8937658314280936	3.429089696965205	-0.024823679148619025	-0.003583243359465975	1.3696	0.19201789270566727	99	1.49	0.03	0.03	12.82	0.6	0.62	11.14	21.99	0.61	0.48	659	13.85	12.99	92.67	0.04	-1.06	108.85	20.22	0.6	-0.28	0.04	0.6	-0.51
35	fg3_m15	1	4.11	1	1	0.0	0.0	0.5669369926228983	-1.9182873606534128	3.2203040176424533	-0.010626546690730937	0.00596362964676519	1.3156	0.12815463211186176	106	1.98	0.03	0.03	12.49	0.58	0.64	8.13	19.37	0.68	0.48	647	13.08	0.07	95.56	-0.04	-1.1	110.11	19.76	0.48	-0.4	0.04	0.48	-0.33
36	fg3_m15	0	4.29	1	1	0.0	0.0	0.5704021523639998	-1.9444521923880058	3.4025667220657425	-0.018660807017598903	-0.0013585340666883966	1.3422	0.1831435878240589	113	2.14	0.02	0.02	7.76	0.62	0.66	21.33	32.45	0.96	0.77	640	13.86	12.04	96.17	0.03	-1.09	108.71	18.47	0.71	-0.17	0.03	0.71	-0.4
37	fg3_m15	0	4.49	1	1	0.0	0.0	0.5559073737582488	-1.953642659153688	3.4307005153583363	-0.09539759176935697	-0.005684274341720638	1.354	0.10158571946356558	120	0.4	0.02	0.02	6.8	0.61	0.65	9.97	17.96	0.68	0.77	650	13.59	17.25	94.03	-0.02	-1.08	107.49	19.4	0.57	-0.29	0.02	0.57	-0.15
38	fg3_m15	0	4.68	1	1	0.0	0.0	0.5675246759058763	-1.9492102714733872	3.2513861821040866	-0.020507967804598303	0.005741923882514975	1.3546	0.09217381209150388	127	0.76	0.03	0.03	13.04	0.6	0.63	11.3	23.16	0.96	0.48	648	13.45	5.47	96.02	-0.01	-1.09	108.53	19.3	0.6	-0.16	0.01	0.6	0.63
39	fg3_m15	0	4.88	1	1	0.0	0.0	0.5449936762312793	-1.9535568626209727	3.3307861873799234	-0.040525484850367055	-0.00564433948386316	1.3373	0.2008756461193871	134	0.91	0.03	0.04	12.32	0.62	0.64	25.34	35.56	0.68	0.48	636	13.76	10.71	95.01	-0.05	-1.09	106.5	19.91	0.78	-0.14	0.05	0.78	-0.61
40	fg3_m15	0	0.05	2	1	0.0	0.0	0.5769173096855433	-1.7402203562829714	3.3754974391779595	-0.0159880467981954	0.0229035585245322	0.6928	0.10167872807566183	2	1.19	0.06	0.06	13.5	0.79	0.83	20.81	18.89	0.91	0.77	947	23.08	7.97	118.81	-0.01	-1.47	66.29	20.04	-0.27	0.05	0.01	0.27	2.18
41	fg3_m15	1	0.59	2	1	0.0	0.0	0.6012100590041397	-1.3335862557080629	2.2762430359172034	0.13331233514621166	0.012292915897303159	0.5841	0.5727040416273721	9	0.24	0.04	0.07	21.85	0.68	0.63	10.31	10.17	1.09	0.48	606	12.8	35.62	109.22	0.04	-0.92	92.36	20.51	-0.49	2.94	0.04	0.49	1.13
42	fg3_m15	1	0.88	2	1	0.0	0.0	0.5982166993143879	-1.7921229019224842	2.8188996702457416	0.05090287321525982	0.014474553793049676	0.8078	0.2225575078936476	16	5.0	0.05	0.05	14.34	0.71	0.72	22.69	31.99	0.68	0.77	773	15.34	6.1	113.29	0.01	-1.27	84.35	18.55	0.33	-0.05	0.01	0.33	0.34
43	fg3_m15	1	1.17	2	1	0.0	0.0	0.5001781360499304	-1.7529540079426638	3.0269371108811653	0.027331225690609886	0.01075111591149487	0.8731	0.21130182348600132	23	1.05	0.04	0.05	15.79	0.7	0.64	10.37	15.93	0.68	1.07	857	15.83	2.77	113.1	-0.01	-1.24	82.98	19.34	0.51	-0.09	0.01	0.51	-0.06
44	fg3_m15	1	1.47	2	1	0.0	0.0	0.5096843451831704	-1.7918110988513485	3.0725757320042213	-3.792080984150815e-05	0.006116067184406197	0.8687	0.13880264573198242	30	0.16	0.03	0.04	13.68	0.73	0.7	13.71	14.56	1.09	0.48	785	15.95	7.03	116.43	0.0	-1.34	80.94	21.5	0.37	0.1	0.0	0.37	0.37
45	fg3_m15	1	1.76	2	1	0.0	0.0	0.5197447257049621	-1.8173795253375091	3.1150546188211985	-0.04816086235165218	-0.001864341426442295	0.9743	0.17945620609190613	37	0.44	0.03	0.05	9.8	0.71	0.71	8.12	13.24	0.68	0.77	629	14.51	11.15	102.84	-0.1	-1.15	85.75	19.86	0.42	-0.27	0.1	0.42	-0.53
46	fg3_m15	1	2.05	2	1	0.0	0.0	0.5205650112881429	-1.862472900076245	3.172834317319988	0.02256263418307961	0.005837853440821599	1.0416	0.15084858100894727	44	0.96	0.03	0.05	10.01	0.69	0.68	7.71	11.76	0.68	0.77	836	14.83	0.83	113.98	-0.03	-1.34	82.46	21.16	0.7	0.14	0.03	0.7	-0.48
47	fg3_m15	1	2.35	2	1	0.0	0.0	0.4732256095685457	-1.8410130344333209	3.113066976021888	-0.05378679872787548	-0.0001141116564742035	0.9808	0.14028664531287197	51	1.35	0.02	0.04	14.04	0.72	0.66	1.26	2.8	0.68	0.48	818	15.9	1.08	114.91	0.01	-1.33	81.56	20.5	0.58	0.01	0.01	0.58	1.55
48	fg3_m15	1	2.64	2	2	3.9695292115550624	2.7863777916903256	0.5177748950446954	-1.3005546463196074	2.7348860530536907	0.4554063214916487	0.01863784064606743	1.2287	0.4899570593826063	58	15.14	0.03	0.07	17.03	0.65	0.51	8.8	8.79	1.52	0.48	862	15.49	5.29	111.69	-0.13	-1.34	97.53	22.26	-0.07	-0.2	0.13	0.07	0.93
49	fg3_m15	1	2.93	2	2	15.328392319845939	10.82031738944431	0.5628319207455823	-1.8804605371410272	3.2052220498405672	0.07440640986826053	0.002739361328162565	1.3336	0.2395679103629086	65	0.69	0.02	0.03	7.2	0.64	0.57	1.44	3.85	1.09	0.77	716	13.83	8.04	97.19	0.0	-1.14	93.18	23.2	0.3	0.28	0.0	0.3	-0.32
50	fg3_m15	1	3.13	2	2	3.541480042141837	11.790168177245755	0.539037592272177	-1.224542681243152	3.023274413699438	0.16262618700824438	0.026397579610373124	1.3577	0.3226251207797781	72	2.96	0.02	0.05	7.7	0.56	0.55	5.67	9.3	0.3	0.77	731	13.28	3.03	99.72	-0.13	-0.95	106.75	40.16	2.27	5.34	0.13	2.27	-0.48
51	fg3_m15	1	3.32	2	2	2.140932458974104	11.027574488229352	0.5804403484214363	-1.6460491967595632	3.3005912534762123	0.1280652182266394	0.021870710457356744	1.4468	0.3072543038320962	79	4.61	0.04	0.06	17.41	0.56	0.48	6.21	8.27	1.52	0.48	715	11.98	22.09	98.17	0.24	-1.2	112.73	26.64	0.54	-0.59	0.24	0.54	-1.6
52	fg3_m15	1	3.52	2	1	0.0	0.0	0.5794952179147026	-1.8874298632289	3.160845024348548	0.036420241917041817	0.0033343730715600733	1.3285	0.35652043912352016	86	2.61	0.03	0.03	11.77	0.55	0.44	5.52	16.73	1.09	0.48	761	12.95	5.76	88.88	0.02	-1.03	108.49	20.93	0.59	-0.15	0.02	0.59	0.45
53	fg3_m15	1	3.72	2	1	0.0	0.0	0.5560417328711551	-1.8949280883716368	3.3668237508396865	-0.029274856435576892	-0.007564282841917298	1.5124	0.3452957293427018	93	2.58	0.03	0.03	14.69	0.54	0.53	11.55	19.01	1.09	0.48	740	12.67	6.34	85.53	0.02	-1.09	106.88	20.1	0.67	-0.15	0.02	0.67	-0.03
54	fg3_m15	1	3.91	2	1	0.0	0.0	0.5606238420682912	-1.9830768871427464	3.3593902771826833	-0.024236010015890038	-0.004702688423431734	1.5019	0.1850943565559827	100	2.34	0.02	0.02	7.92	0.56	0.52	1.95	5.55	0.96	0.77	734	13.54	2.26	89.02	0.0	-1.11	108.93	19.77	0.57	-0.19	0.0	0.57	-2.2
55	fg3_m15	1	4.11	2	1	0.0	0.0	0.5483965370903436	-1.9589804799106048	3.3819245950231185	-0.06339745454537914	-0.0074811183971418066	1.4239	0.2859838255681839	107	3.24	0.03	0.03	15.22	0.55	0.6	1.51	4.09	1.09	0.48	710	13.86	8.15	91.11	0.01	-1.15	109.83	18.23	0.78	0.53	0.01	0.78	0.54
56	fg3_m15	0	4.29	2	1	0.0	0.0	0.5684090895297113	-1.9855778187611035	3.33561192388888	-0.020766791811194413	-0.017019037447705655	1.4804	0.15976370095925208	114	2.58	0.02	0.03	7.17	0.57	0.47	1.75	5.06	0.86	0.77	723	13.42	16.3	90.43	-0.03	-1.15	104.85	20.61	0.55	-0.27	0.03	0.55	-0.3
57	fg3_m15	0	4.49	2	1	0.0	0.0	0.5656169170960663	-1.958458041034844	3.321572382802904	-0.06693346313985107	-0.0032158738935399666	1.4614	0.1055497241942878	121	1.37	0.03	0.03	15.6	0.57	0.53	11.75	27.05	1.09	0.48	720	13.27	8.3	91.7	0.06	-1.15	106.37	18.86	0.88	0.67	0.06	0.88	-1.74
58	fg3_m15	0	4.68	2	1	0.0	0.0	0.5557190843238947	-1.956065123573485	3.2747863865754234	-0.044166631918395684	-0.00612879560847824	1.4537	0.2436417257210773	128	0.59	0.03	0.03	15.39	0.57	0.53	12.38	20.25	1.09	0.48	710	13.02	11.65	91.79	0.02	-1.16	104.43	18.81	0.97	0.66	0.02	0.97	-1.06
59	fg3_m15	0	4.88	2	1	0.0	0.0	0.5716680193482634	-1.9589450728052304	3.2252092979467815	-0.06765568870309009	-0.001495238625540544	1.4377	0.18453161990536202	135	1.49	0.03	0.04	15.27	0.56	0.47	10.55	13.8	0.86	0.48	722	12.87	12.03	91.74	-0.02	-1.16	105.24	19.64	0.81	0.18	0.02	0.81	0.89
60	fg3_m15	0	0.05	3	1	0.0	0.0	0.5185424629727032	-1.8980286077756523	2.993517664882506	-0.022339992608596402	-0.00478753671386331	1.3451	0.05980458037754258	3	0.94	0.02	0.04	8.37	0.69	0.29	4.92	11.81	0.96	0.77	764	13.74	36.57	84.29	-0.07	-1.18	76.11	22.98	0.32	-0.11	0.07	0.32	-2.79
61	fg3_m15	1	0.59	3	1	0.0	0.0	0.5475132590131192	-1.8448058267897247	2.946726565072437	0.1098609302851376	0.0512341567312064	0.9323	0.26506028248522845	10	47.53	0.04	0.06	12.66	0.72	0.21	2.74	7.73	1.55	0.48	1419	18.14	50.06	98.21	0.08	-1.12	75.52	24.03	0.67	1.12	0.08	0.67	-1.37
62	fg3_m15	1	0.88	3	1	0.0	0.0	0.507931017536971	-1.875324997126125	2.854982535142672	0.041199930610857534	0.031305979242176096	1.2057	0.2889665038443221	17	8.5	0.03	0.04	10.15	0.7	0.26	8.07	17.64	1.09	0.48	1254	15.28	13.11	93.02	-0.05	-1.24	73.52	22.15	0.82	0.65	0.05	0.82	-1.41
63	fg3_m15	1	1.17	3	1	0.0	0.0	0.5378746789040677	-1.8845167260240008	2.9059285880499583	0.06176084953612475	0.005926258275550489	1.2937	0.23056812392310794	24	8.78	0.03	0.04	10.58	0.7	0.34	0.94	2.09	1.09	0.48	764	14.53	9.39	91.04	-0.02	-1.23	80.08	23.05	0.61	0.18	0.02	0.61	0.23
64	fg3_m15	1	1.47	3	1	0.0	0.0	0.5012392469587127	-1.900330034207969	2.9745301386994702	0.04051052411527789	0.00966233177477312	1.329	0.18502200849107892	31	2.84	0.03	0.04	11.08	0.69	0.33	9.92	14.5	0.86	0.48	764	12.75	4.01	92.68	-0.06	-1.24	79.04	23.09	0.6	-0.01	0.06	0.6	0.59
65	fg3_m15	1	1.76	3	1	0.0	0.0	0.4873950495004402	-1.86977681698615	2.9156997255779915	0.02088007066626914	0.00999395887981662	1.3554	0.14343412261861593	38	3.4	0.03	0.04	10.54	0.69	0.24	1.53	4.18	0.68	0.48	764	13.09	1.92	90.43	-0.07	-1.21	77.54	23.32	0.5	0.13	0.07	0.5	0.8
66	fg3_m15	1	2.05	3	1	0.0	0.0	0.5218255078724752	-1.9180609299822549	3.0302578810492986	0.015532516155148796	0.010311981045623315	1.4080000000000001	0.0939319119048402	45	2.74	0.03	0.04	10.62	0.67	0.31	3.89	9.07	0.86	0.48	764	11.9	6.67	92.18	-0.04	-1.26	79.35	22.29	0.63	0.24	0.04	0.63	0.39
67	fg3_m15	1	2.35	3	1	0.0	0.0	0.4658497306153913	-1.9128938313660468	2.9363821755008885	-0.0052891226901635785	-0.0025304578153885057	1.3535	0.103267475217605	52	1.31	0.03	0.05	10.6	0.68	0.29	2.39	4.73	0.68	0.48	764	12.69	11.61	91.05	-0.04	-1.22	79.0	22.09	0.84	0.36	0.04	0.84	-1.25
68	fg3_m15	1	2.64	3	2	4.448003720334683	3.830363585542139	0.5074052864061107	-1.4796380894525645	2.5022627158679707	0.4797123969810331	0.0007244371858829479	1.454	0.5060139304307514	59	5.62	0.05	0.07	22.7	0.6	0.55	7.3	14.46	2.04	0.48	1330	18.74	36.18	112.14	0.03	-1.33	103.48	43.72	0.96	0.59	0.03	0.96	-0.85
69	fg3_m15	1	2.93	3	1	0.0	0.0	0.5782496964816002	-1.936769792330739	3.2491206448972227	0.13024344360249354	0.00918732364803439	1.4446	0.5214801751310676	66	12.34	0.04	0.04	12.19	0.59	0.4	1.35	2.41	0.96	0.48	368	10.43	7.62	85.18	-0.03	-1.22	101.99	20.32	0.26	-0.15	0.03	0.26	-1.12
70	fg3_m15	1	3.13	3	2	5.119178906192988	13.839487253107762	0.5669382159081816	-1.3226544837094498	3.2509227312357374	0.15092814794606205	-0.0069977405366918955	1.5030000000000001	0.42112405980958056	73	0.12	0.03	0.04	10.03	0.62	0.28	2.12	6.83	0.86	0.48	764	12.92	4.82	90.08	0.02	-1.25	91.79	21.7	0.46	0.02	0.02	0.46	0.02
71	fg3_m15	1	3.32	3	1	0.0	0.0	0.5427942071332353	-1.3504416353640705	3.1120504267567424	0.15592094418331393	0.01717975510960684	1.6929	0.4478177213940149	80	2.84	0.03	0.04	10.34	0.58	0.16	2.67	5.5	0.96	0.48	759	13.48	0.42	85.14	0.02	-1.21	98.07	21.33	0.72	0.25	0.02	0.72	0.44
72	fg3_m15	1	3.52	3	1	0.0	0.0	0.5765599563794358	-2.0189044243863568	3.3744589652553887	0.07044392626300837	0.007839003494424984	1.5535	0.37188188375252224	87	14.38	0.05	0.04	11.34	0.55	0.36	3.29	11.45	0.86	0.48	751	12.18	1.76	85.28	0.05	-1.27	102.16	21.95	0.75	-0.02	0.05	0.75	0.06
73	fg3_m15	1	3.72	3	1	0.0	0.0	0.5606681210871348	-1.9206333195935847	3.280636226126613	0.025228585859754	-0.00815319508062312	1.6607	0.3637834148686897	94	3.97	0.04	0.03	10.93	0.54	0.31	1.94	6.45	1.09	0.48	764	11.66	4.38	81.54	-0.14	-1.22	102.62	21.03	0.6	-0.16	0.14	0.6	0.01
74	fg3_m15	1	3.91	3	1	0.0	0.0	0.5646063074700225	-2.0320641320261035	3.3623598207763488	-0.0016091438109253234	-0.014743394416131943	1.6738	0.3550983596204268	101	1.07	0.03	0.03	10.33	0.55	0.37	2.49	7.9	0.86	0.48	759	11.69	4.25	85.81	-0.05	-1.19	104.87	19.14	0.88	0.32	0.05	0.88	1.17
75	fg3_m15	1	4.11	3	1	0.0	0.0	0.5593178118759634	-2.0010990428210174	3.2878029806731	-0.018225017174634376	-0.0201586982091119	1.5805	0.3491313745498412	108	5.83	0.03	0.03	10.33	0.55	0.4	3.18	10.79	0.96	0.48	756	11.85	3.97	85.31	-0.03	-1.24	103.36	19.58	0.77	0.3	0.03	0.77	-1.96
76	fg3_m15	0	4.29	3	1	0.0	0.0	0.589262835596785	-2.0780753338449465	3.3245883995489485	-0.03333773208052715	-0.019379175022993474	1.6603	0.17899454764215	115	7.27	0.03	0.03	9.74	0.55	0.41	1.46	4.61	0.96	0.48	757	11.64	15.86	84.23	-0.07	-1.19	99.82	20.06	0.82	0.06	0.07	0.82	-0.02
77	fg3_m15	0	4.49	3	1	0.0	0.0	0.5457305224437485	-1.9596502844045327	3.1327933278877094	0.036351149819687255	-0.0012092478645621726	1.5656	0.2659148841908369	122	1.35	0.03	0.03	9.98	0.56	0.32	1.19	3.68	0.96	0.48	759	12.47	4.41	85.77	-0.03	-1.19	101.36	19.76	0.96	0.43	0.03	0.96	-0.35
78	fg3_m15	0	4.68	3	1	0.0	0.0	0.5763389168797121	-2.0335482386561945	3.309036219350647	-0.049067555169215314	-0.03454623745864766	1.5763	0.1214442700498609	129	2.76	0.03	0.03	10.44	0.56	0.41	2.39	7.13	0.86	0.48	750	12.11	8.44	86.88	0.0	-1.21	100.89	20.09	0.93	0.34	0.0	0.93	-0.43
79	fg3_m15	0	4.88	3	1	0.0	0.0	0.5706589880911428	-2.010840349286101	3.223382068136753	-0.05686369343223292	-0.027161580355777308	1.5495	0.19860560365249927	136	0.41	0.04	0.04	9.99	0.55	0.32	12.13	33.39	0.96	0.48	762	11.92	9.82	85.81	-0.05	-1.18	102.23	19.21	0.86	0.41	0.05	0.86	0.71
80	fg3_m15	0	0.05	4	1	0.0	0.0	0.5279717711709815	-1.9178390709103117	3.015664833452746	-0.05027690013155718	-0.024047835081931083	1.4037	0.08198497864498347	4	0.55	0.03	0.07	9.43	0.68	0.24	2.75	8.68	0.68	0.48	764	13.37	45.19	75.44	-0.01	-1.27	74.61	22.68	0.27	0.09	0.01	0.27	2.22
81	fg3_m15	1	0.59	4	1	0.0	0.0	0.5626654748233141	-1.684651121513179	2.707679553007753	0.08152077506168717	0.05624704132164305	0.9065	0.3716482611285946	11	19.22	0.04	0.05	10.75	0.7	0.45	2.15	5.73	0.86	0.48	1149	16.05	6.13	81.27	-0.04	-1.38	68.22	22.52	0.16	0.07	0.04	0.16	-0.92
82	fg3_m15	1	0.88	4	1	0.0	0.0	0.5153511662307493	-1.8950576776066768	2.8637997990249016	0.036205183269851386	0.020425890687799517	1.3465	0.2379251700249045	18	1.79	0.03	0.03	8.69	0.61	0.24	1.78	3.78	0.86	0.48	764	12.41	13.22	67.71	0.03	-1.34	73.51	20.3	0.24	0.04	0.03	0.24	-0.89
83	fg3_m15	1	1.17	4	1	0.0	0.0	0.548973521846978	-1.942626504562176	3.105985466131333	0.019149807259847367	0.0055235417541752325	1.4207	0.16178473966344542	25	2.92	0.04	0.05	7.88	0.59	0.17	7.02	14.8	1.09	0.77	764	11.58	16.14	66.98	0.21	-1.28	71.75	22.13	0.04	0.03	0.21	0.04	-0.46
84	fg3_m15	1	1.47	4	1	0.0	0.0	0.5225898544808516	-1.9483034962071335	3.04242480959994	0.03940884638095735	0.001429983542529804	1.4606	0.08625603783926572	32	1.98	0.04	0.05	8.76	0.58	0.18	2.1	4.65	0.86	0.48	764	11.43	5.7	65.79	-0.07	-1.33	72.21	18.92	0.24	0.04	0.07	0.24	1.2
