Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
2	fg1_m13	1	0.49	0	1	0.0	0.0	0.5191748924785805	-1.6104021042247119	3.1974015518183805	0.08505613352994884	0.0236706465107782	0.5765	0.42115149020745546	14	55.6	0.13	0.07	29.26	0.64	0.47	1.65	2.66	2.21	0.77	1426	18.26	4.1	69.37	0.05	-1.43	59.83	15.15	0.39	-0.31	0.05	0.39	-0.73
3	fg1_m13	1	0.59	0	1	0.0	0.0	0.6242971686860074	-1.8159136102631392	3.9762019459855296	0.06960083212358455	-0.023809661780530258	0.8747	0.4708975780616384	21	87.09	0.23	0.12	13.82	0.52	0.36	36.06	60.71	0.86	0.77	1160	18.87	10.3	47.6	-0.24	-1.24	64.25	19.54	0.55	-0.39	0.24	0.55	0.59
4	fg1_m13	1	0.68	0	1	0.0	0.0	0.5929857154061304	-2.0713823847819905	3.8097663512047273	0.10810926672864224	0.007766760908134947	1.7142	0.35586265337074624	28	43.09	0.06	0.05	9.03	0.5	0.19	25.02	23.98	0.96	0.48	744	13.31	8.82	49.19	0.15	-1.0	73.35	14.61	-0.33	0.12	0.15	0.33	0.01
5	fg1_m13	1	0.88	0	1	0.0	0.0	0.5696348368237731	-2.4164779499427707	4.958463253079085	0.016900551430063925	-0.010261557269323323	3.5024	0.17325184686757664	34	30.01	0.05	0.06	5.14	0.21	0.38	25.44	17.49	0.96	0.48	368	7.4	1.08	30.15	-0.05	-1.11	87.23	18.78	0.83	0.2	0.05	0.83	-0.51
6	fg1_m13	1	1.17	0	1	0.0	0.0	0.5891099171595356	-2.631227749549003	4.975397219394365	0.048521526952831504	-0.012446529669104705	3.1627	0.1182319019345664	41	53.8	0.05	0.05	6.97	0.22	0.23	6.41	5.98	0.68	0.48	368	6.89	0.96	37.65	-0.05	-1.01	94.67	17.93	0.45	-0.45	0.05	0.45	-0.76
7	fg1_m13	1	1.27	0	1	0.0	0.0	0.6050392729394085	-2.477019426355375	4.8770989273839085	0.02385302469411061	-0.002880243330360684	3.6845	0.2355733474471339	46	44.39	0.05	0.05	7.67	0.28	0.25	12.49	15.86	0.68	0.48	368	8.13	1.97	38.7	-0.11	-1.16	95.87	17.75	0.79	-0.15	0.11	0.79	-1.37
8	fg1_m13	1	1.37	0	1	0.0	0.0	0.6077285061751592	-2.5880660286563137	5.386319060734777	-0.04363291473695267	-0.0811461980345907	3.2949	0.17907211004678486	52	42.12	0.07	0.06	5.52	0.2	0.54	4.48	3.74	1.09	0.48	368	6.61	5.04	31.22	0.18	-1.06	95.1	17.87	0.61	-0.48	0.18	0.61	1.11
9	fg1_m13	1	1.42	0	1	0.0	0.0	0.60439351683428	-2.5381827014945357	5.3398940192536415	-0.01462632947840759	-0.0856300738088464	3.4604	0.4367130518947973	57	41.13	0.04	0.06	7.02	0.24	0.47	18.27	26.88	0.86	0.48	368	7.63	2.53	33.83	-0.05	-1.06	94.76	18.79	0.65	-0.44	0.05	0.65	-1.18
11	fg1_m13	1	1.52	0	1	0.0	0.0	0.6055766879033542	-2.6275744408011623	5.098274683105848	0.005196072839236877	-0.002406459251285114	3.3076	0.29545144687937336	66	45.66	0.04	0.04	6.62	0.25	0.3	5.69	8.2	1.09	0.48	368	7.03	13.85	36.51	0.07	-1.03	95.16	15.42	0.48	-0.81	0.07	0.48	-0.02
13	fg1_m13	1	1.71	0	1	0.0	0.0	0.5746368503791706	-2.5311678547653633	4.847666724395934	0.011682007470987974	-0.009674261156818995	3.2986	0.1306620354642564	79	0.52	0.05	0.03	5.87	0.25	0.35	6.48	7.45	1.09	0.48	368	7.8	6.52	35.33	0.04	-1.11	97.16	16.2	0.78	-0.39	0.04	0.78	-0.88
14	fg1_m13	1	1.76	0	1	0.0	0.0	0.6092313762044611	-2.600944036477582	5.000250019348206	-0.016244087538551145	-0.03122730456527005	3.3494	0.2727355727956841	86	22.6	0.05	0.02	4.96	0.2	0.21	7.84	6.43	0.68	0.77	368	5.8	8.33	36.17	-0.14	-1.12	96.85	17.44	0.62	-0.54	0.14	0.62	-0.47
15	fg1_m13	1	1.81	0	1	0.0	0.0	0.6246866042497907	-2.4834665178659314	4.889953206676808	0.0028485934354413093	-0.1589343847516992	3.3909	0.22413290292868107	91	27.29	0.04	0.05	6.93	0.2	-0.15	20.35	15.47	0.68	0.48	368	5.62	9.9	40.3	-0.01	-1.1	100.4	16.85	0.82	-0.44	0.01	0.82	2.72
16	fg1_m13	1	1.86	0	1	0.0	0.0	0.5646054025911054	-2.47135298171024	4.697673927586743	-0.008002227731886745	-0.027194244836482917	3.6751	0.10840056104808557	98	46.42	0.04	0.04	7.32	0.24	0.34	11.59	12.11	0.68	0.48	368	6.93	7.49	37.41	0.03	-1.26	98.19	18.19	0.65	-0.39	0.03	0.65	-1.89
17	fg1_m13	1	1.91	0	1	0.0	0.0	0.5510244514636792	-2.5298228796504985	4.582024058671872	-0.017987677928555202	-0.004088179717250112	3.3323	0.07450394672677839	102	1.54	0.04	0.02	4.33	0.27	0.33	4.86	7.77	0.68	0.77	368	8.43	5.29	34.19	-0.06	-1.34	96.48	17.45	0.85	-0.11	0.06	0.85	0.89
20	fg1_m13	1	2.05	0	2	10.59195060890058	4.159489190410388	0.5941562231301782	-0.7896161808973586	2.4928610551908665	0.523035725415811	-0.013475148403213049	3.4245	0.6363994032593472	116	17.66	0.05	0.03	6.68	0.28	0.25	6.47	13.34	0.86	0.48	368	8.71	1.19	35.07	-0.04	-1.24	98.77	16.12	0.91	-0.05	0.04	0.91	0.13
21	fg1_m13	1	2.1	0	2	6.187210228209135	3.848752641685541	0.6155803374960388	-1.0966348319760308	4.282890824452315	0.2587648696640385	0.03557357303467331	2.9414	0.6251629710049019	123	19.71	0.07	0.04	7.93	0.26	0.38	21.7	24.61	1.09	0.77	368	8.05	18.26	46.77	0.32	-0.7	121.32	16.36	0.28	-0.68	0.32	0.28	-0.83
22	fg1_m13	1	2.15	0	2	16.10854461420332	7.402867904919357	0.5724055450502074	-2.602101380136179	4.520315535342307	0.03858285401527648	-0.06931314574024999	3.6298	0.1697070263462276	130	36.69	0.07	0.03	6.12	0.26	-0.38	10.2	11.18	0.96	0.77	368	9.11	4.5	38.87	0.15	-0.87	113.6	14.57	0.07	-0.71	0.15	0.07	0.43
23	fg1_m13	1	2.2	0	1	0.0	0.0	0.613792589845662	-2.3502074407419773	4.874810389103334	-0.010299609482219495	-0.2351292673755797	2.9239	0.6701411296439318	137	74.91	0.06	0.03	9.14	0.22	0.28	26.77	24.62	0.86	0.48	368	6.31	5.53	40.42	0.04	-1.23	118.58	14.04	0.11	-0.58	0.04	0.11	-0.2
24	fg1_m13	1	2.25	0	1	0.0	0.0	0.5754788459901055	-2.4022354133004917	4.317551582168038	0.0008124716040862313	-0.014849726814366438	2.7881	0.174414278934969	144	44.69	0.06	0.02	8.98	0.25	0.23	7.43	11.66	0.86	0.48	368	7.06	7.79	43.39	-0.03	-1.3	119.78	13.95	-0.19	-0.51	0.03	0.19	0.32
37	fg1_m13	0	3.31	0	1	0.0	0.0	0.6137453940821957	-2.4791285396423524	4.431014437109703	-0.09299594153518254	-0.10263497640706062	2.765	0.1242702481342407	230	4.25	0.06	0.03	10.14	0.28	0.41	11.24	14.79	0.86	0.48	368	7.95	3.27	45.3	-0.08	-1.23	128.83	14.58	0.54	-0.51	0.08	0.54	1.93
38	fg1_m13	0	3.41	0	1	0.0	0.0	0.6015291699345493	-2.432130800741326	4.2199447492832185	-0.05521199236454095	-0.049362997518704835	2.6108	0.12246974623730154	236	4.13	0.05	0.02	9.23	0.28	0.4	15.25	18.98	0.68	0.48	368	8.36	4.7	45.49	-0.06	-1.23	132.18	15.11	-0.06	-0.66	0.06	0.06	0.64
39	fg1_m13	0	8.38	0	1	0.0	0.0	0.5764696641070364	-2.3323403362337687	3.8435218825847	-0.07408748910823093	-0.2344983618296076	2.6532	0.09913552817710898	241	60.99	0.04	0.02	7.4	0.38	0.92	2.42	4.31	1.36	0.48	746	219.11	6.09	49.53	0.01	-1.38	117.78	13.01	1.11	0.63	0.01	1.11	-0.4
40	fg1_m13	0	0.1	1	1	0.0	0.0	0.6170801977111057	-1.5577855882299554	3.2717166562041133	0.0393063549118489	0.06851488473180811	0.6165	0.0805965148429517	1	2.76	0.03	0.05	8.99	0.86	0.85	3.14	2.5	0.68	0.48	933	21.42	3.32	115.05	-0.0	-1.45	53.21	13.5	-0.36	0.66	0.0	0.36	-0.74
41	fg1_m13	1	0.39	1	2	13.652487826623833	2.294457406417844	0.6758028469686763	-1.0893857283380273	3.657634890579464	0.22431472270323102	0.041212006552616025	0.6135	0.657450432880722	8	9.98	0.03	0.05	10.71	0.87	0.84	3.58	5.23	1.55	0.48	983	21.52	6.2	119.5	0.03	-1.4	57.91	15.57	-0.69	1.27	0.03	0.69	0.83
42	fg1_m13	1	0.49	1	2	15.20592952038414	3.2679845901980915	0.5090028804949716	-1.1988744899586965	2.531378183334913	0.12737734172010326	0.040576478394991976	0.4734	0.5297995769041625	15	29.36	0.04	0.08	12.95	0.75	0.65	4.98	5.62	0.43	0.77	740	15.63	4.11	103.0	-0.13	-1.13	67.08	18.45	-0.28	-0.49	0.13	0.28	0.17
43	fg1_m13	1	0.59	1	2	9.211515834917984	7.827805030192289	0.6466390876394899	-1.997926190291012	4.281648237181623	0.11565093538560785	0.10195255704789814	1.0693	0.3805759518319222	22	5.82	0.05	0.07	14.94	0.68	0.82	14.01	15.64	1.09	0.48	800	19.03	23.01	98.93	0.04	-1.43	87.99	22.45	0.44	-0.31	0.04	0.44	-0.48
44	fg1_m13	1	0.68	1	1	0.0	0.0	0.6462665745390598	-1.6827755516405165	2.9818058356538213	0.14208818505113646	0.040645625320043725	1.0628	0.8813506490192234	29	0.7	0.05	0.03	8.45	0.64	0.79	7.64	15.88	0.86	0.48	538	14.64	23.41	76.01	-0.02	-1.21	86.02	11.09	-0.05	-0.4	0.02	0.05	0.16
45	fg1_m13	1	0.88	1	1	0.0	0.0	0.6312174090908139	-2.205713223047547	3.978949191987506	0.07969817406578844	0.011152258383889849	2.0027	0.3830226262933918	35	9.53	0.03	0.06	8.4	0.64	0.69	13.92	10.26	0.86	0.48	879	16.48	2.8	83.08	-0.08	-1.09	75.39	18.69	0.58	0.42	0.08	0.58	1.43
47	fg1_m13	1	1.27	1	1	0.0	0.0	0.6505857643586929	-2.3263589920349355	3.895295205188507	0.019835118515910487	-0.008209201609556927	2.2298	0.3389225976184368	47	10.33	0.03	0.05	10.59	0.55	0.64	16.35	15.9	0.61	0.48	620	12.23	1.12	82.19	-0.05	-1.09	93.11	21.68	0.6	-0.36	0.05	0.6	-0.36
50	fg1_m13	1	1.47	1	1	0.0	0.0	0.535090002719973	-2.1840980190721897	3.7215918031029056	0.011866382039267506	-0.012330336880802215	2.0892	0.15468801152836126	62	1.99	0.03	0.05	8.09	0.53	0.6	5.3	12.54	0.91	0.77	657	11.56	1.19	83.84	0.05	-0.97	93.18	22.03	0.31	-0.27	0.05	0.31	0.42
51	fg1_m13	1	1.52	1	1	0.0	0.0	0.5560179528809013	-2.2237650332372545	3.8875862080930057	-0.03790402531663911	-0.003064139052170621	2.0697	0.1520264798326683	67	10.98	0.02	0.04	9.06	0.64	0.69	4.56	14.31	0.86	0.48	808	15.73	4.73	94.49	0.01	-1.22	87.08	16.44	1.11	1.06	0.01	1.11	0.54
52	fg1_m13	1	1.66	1	1	0.0	0.0	0.5888277248988193	-2.243228396495752	4.059227121068107	-0.03187328579722203	-0.003653084281774504	2.2015	0.2136260119323811	73	2.61	0.03	0.04	10.67	0.48	0.65	2.85	4.63	0.86	0.48	364	10.86	0.66	59.87	-0.06	-0.93	102.7	18.3	0.34	-0.66	0.06	0.34	-0.22
53	fg1_m13	1	1.71	1	1	0.0	0.0	0.6079373021806649	-2.224398341239412	3.857846143844808	-0.01617436052392416	0.0019128578088919669	2.1471	0.277484957789963	80	1.5	0.02	0.04	9.01	0.64	0.71	6.07	15.68	0.86	0.48	771	15.19	1.79	93.85	-0.03	-1.3	86.08	17.35	1.03	1.51	0.03	1.03	1.05
54	fg1_m13	1	1.76	1	1	0.0	0.0	0.5974701127851308	-2.226310645533395	3.997748887127384	-0.008601608743756177	-0.0018239282970896199	2.3854	0.2818294060732261	87	7.35	0.03	0.05	9.13	0.57	0.69	12.66	16.03	0.68	0.48	621	13.2	7.63	76.86	-0.14	-1.03	88.36	20.81	0.73	0.13	0.14	0.73	0.48
55	fg1_m13	1	1.81	1	1	0.0	0.0	0.5860935599010267	-2.1723874266362877	3.9742815907943467	0.01239622603120831	-0.001216368059678428	2.3642	0.26948457549293897	92	4.65	0.05	0.06	10.54	0.51	0.61	5.34	12.56	1.29	0.48	660	11.49	9.02	75.2	-0.11	-0.95	91.02	19.76	1.07	0.64	0.11	1.07	0.57
59	fg1_m13	1	2.0	1	1	0.0	0.0	0.5669559336243124	-2.174790462034441	3.828289060569778	-0.028164500824647037	0.007485807988985986	2.1126	0.18150181114354347	111	2.92	0.03	0.04	11.73	0.48	0.62	5.24	10.45	0.68	0.48	367	10.49	19.23	63.09	-0.0	-0.88	101.41	19.82	0.42	-0.36	0.0	0.42	0.65
60	fg1_m13	1	2.05	1	2	9.519841304991516	4.2846958611300385	0.6312331604786555	-0.7834201646082246	4.183991713551071	0.23042569000906915	0.07189457211091438	2.3324	0.6614610326713772	117	2.01	0.02	0.04	9.04	0.62	0.69	11.15	11.99	0.68	0.48	796	16.82	28.84	90.55	0.13	-1.33	90.13	17.99	1.11	1.25	0.13	1.11	-1.21
61	fg1_m13	1	2.1	1	2	5.900790640903803	3.650900524844986	0.5794854256125267	-0.9868321732531684	3.6524178107641947	0.20351166546011146	0.01824889868361677	1.7618	0.4261145221663549	124	19.62	0.05	0.05	22.93	0.58	0.69	12.99	21.78	1.63	0.48	1241	25.84	51.59	95.41	0.35	-0.62	134.28	27.95	0.17	0.08	0.35	0.17	-0.25
62	fg1_m13	1	2.15	1	2	15.591538702922275	8.033041303838374	0.6273592838903401	-0.624049242567189	3.894113545853024	0.04837454859524657	-0.0067868966079013505	2.7816	0.5884312755275292	131	35.69	0.05	0.04	10.59	0.25	0.44	14.96	16.69	0.68	0.48	368	5.15	12.67	56.58	-0.18	-0.99	114.88	19.64	0.43	-0.47	0.18	0.43	0.82
63	fg1_m13	1	2.2	1	1	0.0	0.0	0.5851485183292722	-2.274713617351669	4.358933964801716	0.008104929137075022	-0.057474913664562415	2.4868	0.9955338738745196	138	2.45	0.06	0.03	10.78	0.37	0.3	8.82	10.41	0.86	0.48	368	9.67	2.2	57.54	0.2	-1.16	125.68	16.12	0.19	-0.25	0.2	0.19	0.67
76	fg1_m13	0	3.31	1	1	0.0	0.0	0.6049891010919115	-2.4699996820095804	4.42734962071242	-0.08992738458713771	-0.09163792537777267	2.7036	0.20808510825046256	231	0.9	0.05	0.03	9.86	0.31	0.44	16.32	15.98	0.68	0.48	368	8.79	16.41	45.98	-0.05	-1.17	132.09	15.29	0.07	-0.62	0.05	0.07	0.06
77	fg1_m13	0	3.41	1	1	0.0	0.0	0.6110773102872601	-2.4964348585256446	4.333727770066576	-0.0806511772268665	-0.10232386065431393	2.9056	0.22133541715840369	237	5.72	0.04	0.03	6.88	0.3	0.47	17.84	16.71	0.68	0.77	368	9.05	15.27	46.43	-0.05	-1.1	132.09	15.76	-0.12	-0.88	0.05	0.12	-0.08
79	fg1_m13	0	0.1	2	1	0.0	0.0	0.5958451500548718	-1.573789814490265	3.197392322329806	-0.000518952516018746	0.03358755748555293	0.6564	0.12194912154128265	2	1.74	0.04	0.06	10.79	0.83	0.83	1.26	1.61	0.61	0.77	1043	22.11	19.6	114.01	-0.04	-1.39	51.41	13.98	-0.56	0.74	0.04	0.56	-0.95
80	fg1_m13	1	0.39	2	2	5.04273439107088	2.488169716591288	0.6129889740169683	-1.3907481622045488	2.8248839960397483	0.3923718621631522	0.028420206957856037	0.6839	0.6196521981048246	9	1.54	0.02	0.04	13.3	0.72	0.72	4.78	5.42	0.96	0.48	1367	18.63	2.43	110.71	-0.54	-1.12	66.5	24.78	1.84	4.95	0.54	1.84	-0.07
81	fg1_m13	1	0.49	2	1	0.0	0.0	0.576563634329163	-1.7425443863068182	3.4384240699393165	0.06250549064777358	0.04989078828322647	0.7739	0.28901774874344544	16	13.67	0.06	0.1	25.08	0.76	0.87	32.05	30.35	1.25	1.07	1117	24.75	81.19	106.62	-0.04	-1.4	69.51	20.0	0.1	-0.29	0.04	0.1	0.39
82	fg1_m13	1	0.59	2	1	0.0	0.0	0.6783400789354697	-1.4734984971821417	2.325205285668789	0.19231555122674152	0.015258315505624537	0.6265	0.7261292585466816	23	8.06	0.05	0.06	17.69	0.57	0.46	16.98	19.76	1.36	0.48	673	12.08	12.45	84.58	0.08	-0.92	91.04	21.22	-0.49	0.16	0.08	0.49	1.77
83	fg1_m13	1	0.68	2	1	0.0	0.0	0.6072085085976076	-2.0060362369793556	3.494214709204201	0.1485958009274662	0.023443600330469168	1.6514	0.5869131666624268	30	8.64	0.05	0.05	11.54	0.62	0.6	8.46	13.67	0.86	0.77	1214	18.07	37.28	102.56	0.1	-1.33	79.7	21.52	0.71	1.08	0.1	0.71	-0.9
84	fg1_m13	1	0.88	2	2	6.551989476402493	5.657701104308167	0.6347649534882662	-2.1529748530932995	4.290369999731158	0.07224246873755914	-0.008810649203792018	1.8857	0.5572174206016907	36	7.92	0.03	0.04	17.48	0.49	0.67	3.4	5.91	0.68	0.48	368	9.69	31.37	66.62	0.07	-0.92	101.9	19.02	0.23	-0.46	0.07	0.23	0.34
85	fg1_m13	1	1.17	2	1	0.0	0.0	0.5974783916656888	-2.3306829457064904	4.079384476847864	-0.020831739567865458	-0.005652499565705045	2.3844	0.2167367768304111	42	13.46	0.03	0.04	6.09	0.49	0.67	12.71	23.95	0.68	0.77	688	11.73	7.92	72.84	-0.11	-1.02	88.25	18.15	0.95	0.62	0.11	0.95	-1.84
87	fg1_m13	1	1.37	2	1	0.0	0.0	0.5813517346076607	-2.310323385643474	4.476904977249822	-0.004897568475254437	0.007102076205887848	2.6581	0.3973034753057412	53	23.57	0.03	0.04	15.84	0.43	0.53	2.79	4.84	0.68	0.48	367	9.59	10.26	63.11	0.09	-0.96	106.04	21.16	0.33	-0.32	0.09	0.33	-0.81
88	fg1_m13	1	1.42	2	1	0.0	0.0	0.6295843534497712	-2.4101321460128955	4.0188932342035	0.0356345177281737	0.0007529669425747957	2.6486	0.19808097602528496	58	20.95	0.03	0.04	16.68	0.46	0.42	12.76	18.61	0.86	0.48	368	9.65	6.67	67.27	0.04	-0.99	108.62	20.15	0.31	-0.57	0.04	0.31	0.47
89	fg1_m13	1	1.47	2	1	0.0	0.0	0.5813250531902887	-2.442997467988401	4.5610183373589415	-0.0887845718845031	-0.03348388235246328	3.1001	0.16141919930931378	63	9.28	0.03	0.04	10.91	0.6	0.77	1.68	3.14	0.86	0.48	780	14.92	5.16	86.46	0.03	-1.4	83.67	19.24	1.18	1.43	0.03	1.18	-1.72
90	fg1_m13	1	1.52	2	1	0.0	0.0	0.5690452618352018	-2.3056783339527107	4.271583400370248	-0.0033529385632610586	-0.005348799456436436	2.9169	0.31123530997697263	68	12.73	0.04	0.06	15.88	0.46	0.63	3.43	4.88	0.86	0.48	368	10.71	8.87	57.48	0.02	-1.09	99.87	22.47	0.6	-0.25	0.02	0.6	-0.94
91	fg1_m13	1	1.66	2	1	0.0	0.0	0.5804480670439841	-2.356682590370227	4.350859737403306	-0.0817520833558012	-0.042427293429284	2.8828	0.17753002082038774	74	10.91	0.03	0.04	12.42	0.54	0.61	1.68	5.26	0.86	0.48	703	13.68	4.97	74.0	-0.05	-1.15	88.43	18.58	1.3	1.55	0.05	1.3	-1.61
92	fg1_m13	1	1.71	2	1	0.0	0.0	0.5303485822275548	-2.2654701390727268	3.901371821105541	-0.030341053584506256	0.0020372232766163925	2.7983	0.2491920470560053	81	8.89	0.03	0.03	13.67	0.5	0.43	1.21	3.59	1.09	0.48	747	11.57	0.95	77.91	-0.01	-1.02	93.11	18.92	1.21	1.25	0.01	1.21	1.24
93	fg1_m13	1	1.76	2	1	0.0	0.0	0.6104430222286346	-2.360379524637227	4.22663204063601	-0.051817262076983193	-0.03713356390659118	2.7289	0.2921055689622498	88	12.4	0.04	0.05	6.32	0.43	0.59	10.6	12.92	0.68	0.77	366	8.9	3.11	62.6	0.04	-1.06	103.16	20.0	0.63	-0.42	0.04	0.63	-1.04
94	fg1_m13	1	1.81	2	1	0.0	0.0	0.6177632134825958	-2.30502883014854	4.309192975412518	-0.10986943308515301	-0.014370188170667524	2.8494	0.3509844169272418	93	3.25	0.03	0.03	6.66	0.5	0.61	2.86	6.05	0.68	0.77	677	11.68	8.77	71.1	0.03	-1.25	86.96	20.65	1.1	0.96	0.03	1.1	-0.28
95	fg1_m13	1	1.86	2	1	0.0	0.0	0.5788833899791828	-2.322792752869712	4.327842012395965	-0.09021641617856008	-0.041028780831259104	2.6933	0.18838213816174976	99	8.42	0.03	0.03	5.33	0.48	0.65	1.8	5.35	0.68	0.77	665	11.45	8.52	76.54	0.01	-1.17	90.5	20.2	1.16	0.9	0.01	1.16	0.11
96	fg1_m13	1	1.91	2	1	0.0	0.0	0.5552459022060238	-2.2760090182864983	3.9643948391770487	-0.03667612949102895	-0.010495170948174723	2.7417	0.1252877499022733	103	5.28	0.03	0.04	16.22	0.44	0.5	4.09	4.39	0.68	0.48	368	9.39	9.62	65.82	0.06	-1.02	106.37	20.41	0.58	-0.24	0.06	0.58	-2.67
98	fg1_m13	1	2.0	2	1	0.0	0.0	0.5762675910236127	-2.3606194552324493	4.427777497015754	-0.08688300721173761	-0.08599077351447497	3.0214	0.1291509332139997	112	1.66	0.02	0.02	8.42	0.51	0.69	1.19	2.8	1.09	0.48	660	12.33	5.81	74.3	0.05	-1.27	90.19	19.01	1.42	1.61	0.05	1.42	-0.05
99	fg1_m13	1	2.05	2	2	8.877259393529082	4.133900316646994	0.6215999336294614	-1.0037888206665364	4.492363202653585	0.11396912714978392	-0.12075348302888445	2.6809	0.6733547456727872	118	8.27	0.03	0.04	16.53	0.43	0.47	3.04	4.39	0.96	0.48	368	8.84	17.4	64.47	-0.02	-1.07	106.96	19.97	0.58	-0.37	0.02	0.58	0.75
100	fg1_m13	1	2.1	2	2	4.675145098758382	5.362903718008578	0.6024367406779274	-1.5831019954362562	4.015683891201446	0.32601789454703456	0.0006378851586958327	2.5655	0.6252113222859501	125	10.03	0.03	0.05	19.65	0.47	0.19	14.18	13.18	0.86	0.48	368	10.51	51.84	90.7	0.04	-0.99	156.2	23.96	-0.48	-0.54	0.04	0.48	1.52
101	fg1_m13	1	2.15	2	2	11.48037563869563	6.410324283067236	0.5452061621089039	-2.158999777971385	4.1938836787530125	0.07142063653424366	-0.02463893668267836	3.8018	0.4061490563008445	132	41.8	0.04	0.03	6.72	0.36	0.34	3.91	3.46	0.68	0.77	368	8.91	7.24	55.5	0.08	-1.1	113.96	17.65	0.75	-0.16	0.08	0.75	-0.45
102	fg1_m13	1	2.2	2	2	15.444716609212673	5.984667133433021	0.5906067955406102	-2.471655564525259	4.6616173701430235	-0.036108891851601765	-0.2310494630975986	3.1281	0.6339909319319208	139	0.95	0.05	0.03	7.9	0.33	0.39	4.18	6.68	0.86	0.48	368	9.6	9.8	46.14	-0.11	-1.2	112.61	20.35	0.3	-0.15	0.11	0.3	-0.09
103	fg1_m13	1	2.25	2	1	0.0	0.0	0.6121979369556521	-2.047351199064747	4.405357236372731	0.03181264804945663	-0.17179490828048222	2.4209	0.42887472326958415	146	14.01	0.06	0.03	12.48	0.32	0.52	6.48	6.74	1.09	0.48	368	8.75	17.85	48.86	0.04	-1.2	118.77	18.46	0.41	-0.29	0.04	0.41	0.41
114	fg1_m13	0	3.31	2	1	0.0	0.0	0.6167746905949932	-2.4617164549606425	4.2100694138386965	-0.028720061184899975	-0.1071162651024141	2.6955	0.21843040729429206	232	4.86	0.05	0.03	11.58	0.25	0.2	7.38	8.85	0.96	0.48	368	7.73	13.08	45.08	0.08	-1.05	132.08	15.83	0.23	-0.81	0.08	0.23	-2.41
117	fg1_m13	0	0.1	3	1	0.0	0.0	0.5113767610364366	-1.7741980960274697	2.751390250199386	-0.05954928360908272	-0.008623573750869048	0.8816	0.07434002797816666	3	0.34	0.02	0.04	8.69	0.73	0.31	4.67	21.76	1.09	0.64	1256	16.41	7.9	74.84	-0.05	-1.19	53.71	15.4	0.07	0.08	0.05	0.07	0.93
118	fg1_m13	1	0.39	3	2	10.515344942247252	3.8452094414562787	0.5505461314484896	-0.8573530640662929	3.19785791435241	0.2074628775996438	0.028964766981747894	0.8556	0.39832545181328	10	14.18	0.02	0.06	6.88	0.87	0.29	6.75	12.47	1.09	0.48	1256	15.27	17.32	69.35	-0.07	-1.17	58.58	18.26	0.94	3.32	0.07	0.94	1.42
119	fg1_m13	1	0.49	3	2	13.857336512556193	4.177149317984333	0.6193696988765285	-0.8811657630869413	4.115258864453474	0.2133192687197984	-0.08278040658016457	0.6509999999999999	0.737296540806256	17	26.15	0.03	0.09	8.75	0.78	0.58	10.81	33.03	1.09	0.77	1062	16.55	92.56	105.88	0.2	-1.28	71.77	22.63	0.02	-0.42	0.2	0.02	2.06
120	fg1_m13	1	0.59	3	2	15.682260980873362	2.8528569795764924	0.606897350853092	-1.622094880354973	3.0405409576586764	0.18864600808661847	0.05427483466511488	0.7954	0.4229139181388433	24	39.99	0.05	0.06	10.23	0.7	0.52	3.1	7.96	1.52	0.48	1664	22.68	50.43	85.46	-0.1	-1.16	72.17	18.87	0.02	-0.77	0.1	0.02	-2.17
121	fg1_m13	1	0.88	3	2	9.89062891635873	11.42878334789773	0.5869710453877326	-2.4759895857429357	4.412096870969606	0.055306446626479266	-0.006251452664344239	3.4165	0.45693743210354	37	1.71	0.03	0.04	10.49	0.39	0.19	4.03	4.09	0.96	0.48	368	9.15	13.55	57.04	0.16	-0.86	97.32	18.11	0.57	-0.25	0.16	0.57	-1.79
122	fg1_m13	1	1.17	3	1	0.0	0.0	0.6306408944357601	-2.6496226168732337	4.841902141509485	-0.03347910243605878	-0.02676478746830965	3.3386	0.28077215482774903	43	22.44	0.04	0.05	9.71	0.39	0.21	3.97	5.47	0.86	0.48	368	8.66	4.09	57.03	-0.05	-0.92	101.94	18.78	0.61	-0.26	0.05	0.61	-0.06
123	fg1_m13	1	1.27	3	1	0.0	0.0	0.6078557152477561	-2.2945043622346724	5.004947430186286	-0.024191808279257047	-0.04817733480686884	3.5485	0.2281576272175266	48	5.87	0.03	0.03	8.0	0.42	0.59	1.29	1.68	0.86	0.48	368	11.26	8.59	46.16	-0.04	-1.11	95.31	19.32	0.79	-0.19	0.04	0.79	-0.09
124	fg1_m13	1	1.37	3	1	0.0	0.0	0.5781740819340079	-2.4808309250749114	4.501150812593121	0.010025959664768573	-0.001975331006310321	3.5111	0.0896209255670447	54	86.11	0.04	0.04	8.99	0.37	0.11	10.22	16.15	0.68	0.77	368	7.78	1.14	63.23	-0.11	-1.13	107.95	18.7	0.51	-0.6	0.11	0.51	0.33
