Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
75	fg3_m15	1	4.11	3	1	0.0	0.0	0.5593178118759634	-2.0010990428210174	3.2878029806731	-0.018225017174634376	-0.0201586982091119	1.5805	0.3491313745498412	108	5.83	0.03	0.03	10.33	0.55	0.4	3.18	10.79	0.96	0.48	756	11.85	3.97	85.31	-0.03	-1.24	103.36	19.58	0.77	0.3	0.03	0.77	-1.96
76	fg3_m15	0	4.29	3	1	0.0	0.0	0.589262835596785	-2.0780753338449465	3.3245883995489485	-0.03333773208052715	-0.019379175022993474	1.6603	0.17899454764215	115	7.27	0.03	0.03	9.74	0.55	0.41	1.46	4.61	0.96	0.48	757	11.64	15.86	84.23	-0.07	-1.19	99.82	20.06	0.82	0.06	0.07	0.82	-0.02
77	fg3_m15	0	4.49	3	1	0.0	0.0	0.5457305224437485	-1.9596502844045327	3.1327933278877094	0.036351149819687255	-0.0012092478645621726	1.5656	0.2659148841908369	122	1.35	0.03	0.03	9.98	0.56	0.32	1.19	3.68	0.96	0.48	759	12.47	4.41	85.77	-0.03	-1.19	101.36	19.76	0.96	0.43	0.03	0.96	-0.35
78	fg3_m15	0	4.68	3	1	0.0	0.0	0.5763389168797121	-2.0335482386561945	3.309036219350647	-0.049067555169215314	-0.03454623745864766	1.5763	0.1214442700498609	129	2.76	0.03	0.03	10.44	0.56	0.41	2.39	7.13	0.86	0.48	750	12.11	8.44	86.88	0.0	-1.21	100.89	20.09	0.93	0.34	0.0	0.93	-0.43
79	fg3_m15	0	4.88	3	1	0.0	0.0	0.5706589880911428	-2.010840349286101	3.223382068136753	-0.05686369343223292	-0.027161580355777308	1.5495	0.19860560365249927	136	0.41	0.04	0.04	9.99	0.55	0.32	12.13	33.39	0.96	0.48	762	11.92	9.82	85.81	-0.05	-1.18	102.23	19.21	0.86	0.41	0.05	0.86	0.71
80	fg3_m15	0	0.05	4	1	0.0	0.0	0.5279717711709815	-1.9178390709103117	3.015664833452746	-0.05027690013155718	-0.024047835081931083	1.4037	0.08198497864498347	4	0.55	0.03	0.07	9.43	0.68	0.24	2.75	8.68	0.68	0.48	764	13.37	45.19	75.44	-0.01	-1.27	74.61	22.68	0.27	0.09	0.01	0.27	2.22
93	fg3_m15	1	3.91	4	1	0.0	0.0	0.6012433308917869	-2.09600006623174	3.3269267761741395	-0.08125997092183755	-0.11060398545462582	1.8756	0.3263760277883445	102	74.81	0.04	0.04	7.34	0.36	-0.02	14.19	10.88	0.68	0.48	368	10.44	10.13	39.86	0.01	-1.24	99.11	17.09	-0.06	-0.5	0.01	0.06	0.67
94	fg3_m15	1	4.11	4	1	0.0	0.0	0.5749740445137246	-2.0317145943254658	3.31479299746107	-0.07768497216688712	-0.0797056592743522	1.755	0.17044165609386058	109	33.72	0.03	0.03	8.48	0.38	0.1	3.57	2.79	0.68	0.48	368	11.26	13.2	40.71	0.0	-1.18	98.33	17.12	-0.04	-0.33	0.0	0.04	0.13
95	fg3_m15	0	4.29	4	1	0.0	0.0	0.6017981389982029	-2.1187151054333517	3.24250691915982	0.006807288384299608	-0.10362129147397832	1.8961	0.09973971961871622	116	36.73	0.05	0.03	8.28	0.37	0.08	5.19	4.98	0.68	0.48	368	10.16	11.14	39.41	-0.02	-1.3	98.26	16.98	0.26	-0.51	0.02	0.26	0.9
96	fg3_m15	0	4.49	4	1	0.0	0.0	0.5905269059351493	-2.0876879076177635	3.265219009235971	-0.05783445247833952	-0.14849503907503284	1.8337	0.2618860800741533	123	0.38	0.04	0.03	9.45	0.39	0.1	7.12	8.7	0.86	0.48	368	11.17	15.03	39.93	-0.02	-1.23	96.91	17.13	0.06	-0.59	0.02	0.06	0.13
97	fg3_m15	0	4.68	4	1	0.0	0.0	0.5865691624745543	-2.0588031560556925	3.1995986869078723	-0.005423674215778471	-0.12736454383272924	1.7988	0.28177616053452315	130	82.78	0.05	0.03	8.62	0.37	-0.01	10.88	11.67	0.96	0.48	368	10.86	14.42	37.52	0.05	-1.22	96.8	18.3	-0.08	-0.46	0.05	0.08	0.24
98	fg3_m15	0	4.88	4	1	0.0	0.0	0.5872320069007043	-2.0860190491734385	3.229464154193796	-0.05494159202120915	-0.10752060166044902	1.7938	0.1517824251285888	137	9.67	0.06	0.04	8.1	0.34	0.2	11.47	17.48	0.68	0.48	368	9.98	6.72	37.49	-0.1	-1.28	96.7	18.12	0.23	-0.4	0.1	0.23	-1.25
99	fg3_m15	0	0.05	5	1	0.0	0.0	0.5112977436482706	-1.8771709966842367	2.973486173159709	-0.0630966891161059	-0.003800198837377267	1.2773	0.05471164051747311	5	0.31	0.02	0.05	7.6	0.71	0.42	2.67	13.6	0.91	0.77	1256	15.11	7.79	95.06	-0.01	-1.16	64.5	25.28	0.47	-0.26	0.01	0.47	0.52
113	fg3_m15	1	3.91	5	1	0.0	0.0	0.5530544146309593	-1.891562420103636	3.290640309028832	-0.04046811541190965	-0.004015378007687622	1.3402	0.1044866999017766	103	2.07	0.02	0.02	8.38	0.56	0.67	14.06	15.66	0.96	0.77	668	14.32	0.1	90.94	0.04	-1.09	110.32	19.38	0.48	-0.16	0.04	0.48	-1.83
114	fg3_m15	1	4.11	5	1	0.0	0.0	0.5405291175947015	-1.896698500446914	3.2747341511564727	-0.011806245074593715	0.0017641999420827288	1.2981	0.2742737416777269	110	2.26	0.03	0.02	8.54	0.57	0.68	4.29	8.37	0.68	0.77	657	14.17	15.74	90.75	0.04	-1.14	108.87	18.2	0.6	0.08	0.04	0.6	0.6
115	fg3_m15	0	4.29	5	1	0.0	0.0	0.5583938251988755	-1.9338063909700705	3.1775162780047785	-0.03650344693383071	7.136477514360852e-05	1.3461	0.10774681638826544	117	2.37	0.04	0.03	11.36	0.56	0.61	23.09	43.06	0.68	0.48	687	13.67	19.16	91.23	0.03	-1.09	107.4	19.42	0.68	0.04	0.03	0.68	0.05
116	fg3_m15	0	4.49	5	1	0.0	0.0	0.5623751713090631	-1.8919091557493048	3.298805220518381	-0.04022095145723164	-0.007947408675671773	1.3024	0.15809688717782472	124	0.68	0.03	0.03	8.82	0.56	0.65	4.92	8.16	0.68	0.77	638	13.93	6.23	92.38	0.04	-1.13	109.55	19.27	0.47	-0.29	0.04	0.47	-0.01
117	fg3_m15	0	4.68	5	1	0.0	0.0	0.5550221086247775	-1.9140635246171331	3.272442673336456	-0.04388532645796247	-0.006694698133459287	1.3101	0.0905871588762968	131	1.79	0.02	0.03	10.62	0.58	0.67	1.95	3.19	0.68	0.77	641	14.16	11.7	91.74	-0.02	-1.18	107.97	18.39	0.63	-0.2	0.02	0.63	0.57
118	fg3_m15	0	4.88	5	1	0.0	0.0	0.5666675814518182	-1.9402894981876069	3.3599125696305903	-0.0642954227940648	-0.01131033101224603	1.3099	0.1575214180467889	138	0.95	0.03	0.03	9.18	0.58	0.65	5.95	9.6	0.68	0.77	619	13.92	14.5	93.83	0.0	-1.2	108.97	18.37	0.72	0.03	0.0	0.72	0.03
119	fg3_m15	0	0.05	6	1	0.0	0.0	0.5957660001711114	-1.6994290113646435	3.3954234654170614	-0.008472861060511674	0.061474855966678586	0.6592	0.07523440323398976	6	0.9	0.03	0.06	10.6	0.8	0.83	1.98	5.48	0.68	0.48	930	21.54	26.74	123.24	-0.04	-1.51	62.85	19.19	-0.24	0.58	0.04	0.24	-0.24
133	fg3_m15	1	3.91	6	1	0.0	0.0	0.5519665705809147	-1.8304773800643088	3.5346952418493887	-0.0144028795562211	0.02058013509528613	1.2274	0.16296761409389218	104	0.09	0.03	0.03	9.95	0.67	0.74	3.15	1.48	0.68	0.48	902	39.37	4.13	114.88	0.04	-1.56	104.73	17.77	0.47	-0.26	0.04	0.47	0.8
134	fg3_m15	1	4.11	6	1	0.0	0.0	0.5699002423993718	-1.895711563027364	3.4633995048084056	-0.017509634068276846	0.008190359146855746	1.1963	0.0819904540200439	111	2.87	0.04	0.04	9.82	0.6	0.73	4.33	5.84	0.68	0.48	675	15.05	5.43	102.56	-0.06	-1.34	110.13	15.68	0.58	-0.18	0.06	0.58	-2.26
135	fg3_m15	0	4.29	6	1	0.0	0.0	0.5700785666221596	-1.8747868989265937	3.5568959040976016	-0.0513236312667135	0.008960034665086995	1.1689	0.10458099162957883	118	0.58	0.02	0.03	7.66	0.6	0.77	1.99	2.53	0.68	0.77	652	16.05	7.33	99.57	0.03	-1.37	107.73	16.28	0.28	0.32	0.03	0.28	-0.29
136	fg3_m15	0	4.49	6	1	0.0	0.0	0.5552151952634943	-1.8404372522964667	3.318755466383476	-0.01156585941683007	0.018169640831375282	1.1719	0.08452050201586382	125	1.58	0.03	0.03	10.83	0.59	0.73	12.79	24.91	1.09	0.48	670	15.06	8.24	104.09	-0.04	-1.36	109.37	15.84	0.15	-0.02	0.04	0.15	-0.38
137	fg3_m15	0	4.68	6	1	0.0	0.0	0.5426360204139193	-1.8439465931978571	3.5052252755460724	-0.05915939218634374	0.005626121271422542	1.2062	0.09060217071125602	132	1.35	0.03	0.02	7.98	0.56	0.76	6.0	6.42	0.96	0.77	529	14.54	6.23	89.18	-0.02	-1.22	114.22	14.59	0.14	-0.52	0.02	0.14	-1.18
138	fg3_m15	0	4.88	6	1	0.0	0.0	0.5643754996765934	-1.8585786250404763	3.3611632567364595	-0.04429939444368418	0.0027333069019055065	1.1814	0.09751215466109356	139	0.35	0.03	0.03	10.5	0.6	0.74	12.57	18.88	0.96	0.48	663	15.08	5.52	103.61	-0.0	-1.36	107.54	15.07	0.64	0.25	0.0	0.64	0.59
