Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
12	fg3_m10	1	7.8	0	2	5.3071291787818655	44.23845998088859	0.5195561586478906	-1.9951986853313632	3.214646052488833	-0.0544017312346285	-0.21366421773622432	2.5833	0.2521068633442966	83	11.34	0.04	0.03	6.0	0.44	0.1	11.55	15.66	0.68	0.48	751	12.21	9.32	43.56	0.01	-1.35	80.76	14.32	1.36	1.12	0.01	1.36	-1.37
13	fg3_m10	1	8.19	0	1	0.0	0.0	0.5291606646362211	-1.9849249591647304	3.249711281983489	-0.054409776255030316	-0.21969089097069328	2.5239	0.4882564832108447	89	21.66	0.07	0.03	7.2	0.38	-0.25	1.87	2.45	0.68	0.48	368	10.74	7.99	39.05	-0.03	-1.26	93.57	13.72	1.07	0.32	0.03	1.07	0.16
15	fg3_m10	1	9.17	0	1	0.0	0.0	0.5076283385151772	-2.103928081353327	3.314283722168614	-0.013235227970607073	-0.2221864848186824	2.5891	0.2330148997930329	102	14.87	0.05	0.02	5.17	0.43	0.5	9.65	16.12	0.96	0.77	807	27.24	6.99	38.91	0.08	-1.32	83.12	13.81	1.51	1.4	0.08	1.51	-0.32
22	fg3_m10	0	11.18	0	1	0.0	0.0	0.5140411500592862	-2.1808992282765867	3.3541797723038664	-0.16583519178282086	-0.3276512697501617	2.8653	0.16767581503618828	154	12.1	0.05	0.03	6.28	0.37	0.68	10.46	24.7	0.86	0.64	651	53.39	5.29	34.91	-0.04	-1.37	89.72	12.77	1.56	1.81	0.04	1.56	-0.71
23	fg3_m10	0	11.64	0	1	0.0	0.0	0.5139588971974223	-2.148516055842588	3.3381735858127266	-0.08154723946720584	-0.2571888842350208	2.591	0.17364169425241802	161	10.02	0.04	0.04	6.33	0.37	0.05	4.69	7.89	1.36	0.48	622	16.38	9.55	34.52	0.07	-1.27	90.08	12.44	1.35	1.7	0.07	1.35	0.74
27	fg3_m10	0	0.05	1	1	0.0	0.0	0.5921715538451583	-1.6979806973669833	3.4551842911439	0.028104544708835017	0.0724581246764716	0.6308	0.08058620202241258	1	6.41	0.06	0.06	11.19	0.81	0.83	19.95	15.97	0.68	0.48	866	22.18	24.79	118.28	-0.01	-1.5	63.22	18.06	-0.49	0.29	0.01	0.49	-0.57
28	fg3_m10	1	0.39	1	1	0.0	0.0	0.5984198419043092	-1.6668996442494128	3.29867523815132	0.00928858231710517	0.0507379377948972	0.6042	0.10300897373014113	8	6.35	0.04	0.07	12.76	0.81	0.83	4.59	4.62	0.43	0.48	823	21.49	39.82	123.1	-0.02	-1.45	66.44	19.09	-0.31	0.29	0.02	0.31	2.42
29	fg3_m10	1	0.59	1	1	0.0	0.0	0.5248170832692031	-1.7285082510962082	3.3284163873266497	-0.021190656809682115	0.08457815223714785	0.5669	0.18656230537893428	15	1.82	0.03	0.04	12.59	0.78	0.84	22.23	4.69	0.61	0.48	853	23.72	18.08	120.24	0.11	-1.41	77.74	18.69	0.02	0.17	0.11	0.02	-0.37
31	fg3_m10	1	1.96	1	1	0.0	0.0	0.5109199142053941	-1.6809404783620736	3.2636639249032653	-0.03175309119012098	0.03130959123205897	0.7504	0.11412085372143163	28	0.66	0.05	0.06	14.16	0.78	0.8	4.68	4.6	0.86	0.48	745	19.03	4.22	121.84	-0.0	-1.45	76.9	17.41	-0.09	-0.4	0.0	0.09	-0.65
32	fg3_m10	1	2.93	1	1	0.0	0.0	0.5313721749656455	-1.7570242920242298	3.258973657384155	-0.020946058111599018	0.025581265371286573	0.7909999999999999	0.15383737884365015	35	0.66	0.04	0.05	12.07	0.77	0.78	7.66	7.78	0.86	0.48	718	18.68	6.5	122.31	-0.03	-1.46	77.7	16.71	0.36	-0.37	0.03	0.36	-0.31
33	fg3_m10	1	3.91	1	1	0.0	0.0	0.5360640576720509	-1.7832504644666884	3.316037479421704	-0.045525674710327715	0.015976131263708372	0.8761	0.10670752707603624	42	0.43	0.04	0.05	11.46	0.75	0.8	2.97	1.6	0.68	0.48	571	17.94	1.11	113.11	-0.05	-1.38	85.79	14.44	0.51	-0.03	0.05	0.51	0.67
34	fg3_m10	1	4.01	1	1	0.0	0.0	0.526828245980455	-1.8065693315065725	3.314682903789244	-0.04271537505424095	0.02420381674190895	0.8743	0.07393547560759756	49	0.68	0.02	0.03	10.73	0.75	0.8	5.95	5.04	0.96	0.48	583	17.71	4.23	112.54	-0.0	-1.39	84.3	15.48	0.26	-0.59	0.0	0.26	-0.78
35	fg3_m10	1	4.11	1	2	4.529222142591872	10.516712461692787	0.5806697503333219	-1.7268500400352709	3.3099601466432182	0.047695093252037725	0.036161487103069614	0.9075	0.3174804456790105	56	0.99	0.02	0.05	11.12	0.76	0.85	17.57	4.21	0.96	0.48	583	18.0	22.55	115.21	-0.06	-1.38	85.49	16.77	0.29	-0.56	0.06	0.29	0.48
36	fg3_m10	1	5.85	1	1	0.0	0.0	0.5589760716559158	-1.81546932729446	3.6733714012194696	-0.0465864576455483	0.007895389397495744	1.1614	0.21887599558734133	63	0.69	0.02	0.04	10.27	0.68	0.79	4.78	5.48	0.96	0.48	436	13.51	12.48	98.82	0.06	-1.35	92.74	13.33	0.5	-0.07	0.06	0.5	-0.96
37	fg3_m10	1	6.24	1	1	0.0	0.0	0.5585009731152643	-1.884171257113998	3.5734998541919727	-0.04733303874799322	0.01938618354515914	1.1929	0.27338513856733376	70	1.28	0.02	0.04	11.12	0.79	0.77	2.52	5.09	0.68	0.48	722	37.17	1.39	131.59	0.01	-1.56	86.2	13.59	0.71	0.1	0.01	0.71	0.35
38	fg3_m10	1	6.83	1	1	0.0	0.0	0.5622318355770963	-1.942122096689152	3.718900039150159	-0.16509562723944105	0.026298131618151616	1.2591	0.18543782846944565	77	52.74	0.02	0.03	12.42	0.75	0.1	1.96	3.87	0.68	0.48	620	18.88	8.26	122.73	0.01	-1.53	90.14	10.94	1.11	1.28	0.01	1.11	1.42
40	fg3_m10	1	8.19	1	1	0.0	0.0	0.5751963504105853	-1.8705076628491693	3.427397979747456	-0.08494064576168993	0.02583667914247155	1.2419	0.3088788752610331	90	86.93	0.03	0.03	11.74	0.78	-3.69	0.5	1.23	0.96	0.48	630	28.68	9.6	127.5	0.06	-1.54	91.78	13.42	0.5	-0.37	0.06	0.5	-1.5
41	fg3_m10	1	8.78	1	1	0.0	0.0	0.5647327748006347	-1.896747253287472	3.699482767231184	-0.13059234898742614	-0.020630868125100527	1.318	0.3284161384738521	96	70.3	0.03	0.03	9.9	0.76	0.69	1.53	1.43	0.3	0.77	619	48.74	13.75	118.38	-0.01	-1.54	89.22	12.9	0.7	-0.52	0.01	0.7	-0.35
42	fg3_m10	1	9.17	1	1	0.0	0.0	0.5639194732898125	-1.8953608059185112	3.660586280145548	-0.16603752127843355	0.019398075525493046	1.3161	0.3704830917890551	103	18.6	0.05	0.04	15.99	0.71	0.79	0.52	1.23	0.68	0.48	573	19.48	6.36	111.44	0.1	-1.52	93.31	10.47	1.0	0.35	0.1	1.0	0.36
43	fg3_m10	1	9.56	1	1	0.0	0.0	0.5655155513294885	-1.9104926207198905	3.6628472074061142	-0.20412259429697446	-0.006314387693312961	1.474	0.33497408675744544	107	20.72	0.03	0.04	12.33	0.75	0.6	2.76	4.24	0.68	0.48	590	27.51	11.34	115.3	-0.05	-1.53	92.08	11.75	0.47	0.11	0.05	0.47	-0.98
44	fg3_m10	0	9.76	1	1	0.0	0.0	0.5420738127504706	-1.882101343108105	3.6995434743007203	-0.08385102455736966	0.030634812662399088	1.3692	0.21317268682117	112	63.24	0.03	0.03	9.04	0.69	0.01	1.37	2.09	0.68	0.77	476	17.43	6.77	100.65	-0.01	-1.47	92.88	10.31	1.08	0.81	0.01	1.08	0.67
45	fg3_m10	0	9.95	1	1	0.0	0.0	0.5497679866300258	-1.895167487618576	3.6571108224051945	-0.13359014355339724	-0.006915169398852446	1.3574	0.22615273424596494	118	3.47	0.03	0.02	7.1	0.7	0.77	2.67	4.13	0.96	0.77	475	17.98	7.24	102.06	0.06	-1.47	93.83	8.73	1.04	0.94	0.06	1.04	-0.78
46	fg3_m10	0	10.15	1	1	0.0	0.0	0.5591203069304659	-1.9200435570985557	3.506241143965819	-0.12153006098007545	-0.0020396473959082666	1.3872	0.3204640142609255	124	2.16	0.03	0.03	12.48	0.68	0.77	2.4	5.42	0.96	0.48	489	16.8	7.92	99.74	0.0	-1.46	94.8	9.82	0.82	0.32	0.0	0.82	-0.29
47	fg3_m10	0	10.35	1	1	0.0	0.0	0.5507055865696465	-1.910136231255259	3.7589333874466266	-0.13571793950668626	-0.05027467864413927	1.4477	0.10961717796522713	129	1.04	0.04	0.03	12.03	0.69	0.77	15.06	29.46	0.96	0.48	486	17.26	8.88	101.45	0.01	-1.47	94.31	11.17	0.97	0.11	0.01	0.97	0.52
48	fg3_m10	0	10.54	1	1	0.0	0.0	0.5441156772806985	-1.8879200007233528	3.472024435150333	-0.16362130216215787	0.008942455626413895	1.3872	0.2995573174921148	136	3.0	0.04	0.03	12.86	0.75	0.77	0.39	3.16	0.68	0.48	583	34.73	11.07	112.11	0.0	-1.49	91.39	8.56	1.3	2.02	0.0	1.3	-0.1
49	fg3_m10	0	10.74	1	1	0.0	0.0	0.5477957584813926	-1.8505498993156089	3.741576925761882	-0.13674893298511473	-0.035166305621525576	1.318	0.3020072003531213	142	43.79	0.04	0.04	11.5	0.75	0.81	0.57	1.01	0.68	0.48	587	39.0	10.38	113.33	0.02	-1.47	92.28	11.48	1.0	1.5	0.02	1.0	0.08
50	fg3_m10	0	11.13	1	1	0.0	0.0	0.5417514824620798	-1.9095597186743236	3.6904342460708164	-0.15191214011564855	-0.003323052263418548	1.463	0.28726504093514504	148	0.37	0.05	0.03	13.01	0.75	0.77	13.87	28.83	0.68	0.48	559	29.88	9.41	110.75	0.01	-1.47	91.81	10.92	0.93	0.2	0.01	0.93	-0.09
51	fg3_m10	0	11.18	1	1	0.0	0.0	0.5388706139408045	-1.88903031923145	3.662906421947428	-0.10759253438475516	-0.21559345405978408	1.4686	0.29138366570874463	155	2.34	0.04	0.03	12.79	0.74	0.79	1.62	2.99	0.68	0.48	551	32.92	10.25	110.48	0.02	-1.5	93.09	10.65	0.73	-0.18	0.02	0.73	0.43
52	fg3_m10	0	11.64	1	1	0.0	0.0	0.5454655678222009	-1.8746378891546829	3.5563742819331026	-0.10206928278191564	-0.006364346818369874	1.4121	0.2803379722311104	162	49.77	0.04	0.04	12.0	0.74	0.5	0.06	0.14	0.86	0.77	517	27.97	7.99	106.54	-0.0	-1.47	91.96	10.13	0.81	0.32	0.0	0.81	0.85
53	fg3_m10	0	12.13	1	1	0.0	0.0	0.5370585471914127	-1.8715935623339768	3.667682162204213	-0.08314771874501982	0.027751709095878613	1.4106	0.16882224531832635	169	23.46	0.07	0.05	18.27	0.73	0.77	1.06	2.36	1.09	0.48	510	33.77	9.1	103.43	-0.02	-1.47	92.13	10.53	0.88	0.3	0.02	0.88	-0.62
54	fg3_m10	0	12.61	1	1	0.0	0.0	0.5231377289482771	-1.8134412573900538	3.594630403445235	-0.09344684090221853	-0.37585241784620255	1.4152	0.13259916950655928	174	2.81	0.04	0.03	11.72	0.73	0.77	2.84	4.3	0.68	0.77	485	32.24	7.51	100.96	0.06	-1.43	91.35	9.91	0.7	-0.03	0.06	0.7	-1.77
55	fg3_m10	0	13.1	1	1	0.0	0.0	0.5079139633796045	-1.7834968600863876	3.4693796815147406	-0.06686932612437765	-0.0751951564294681	1.4774	0.17737531150314978	180	5.57	0.05	0.03	14.88	0.71	0.77	1.18	0.95	0.43	0.77	471	29.21	15.05	98.91	0.06	-1.43	94.12	6.91	0.01	0.08	0.06	0.01	1.14
56	fg3_m10	0	13.4	1	1	0.0	0.0	0.5114592122841717	-1.774323359453772	3.4664040379281653	-0.08956882334954827	-0.2977806602130791	1.4613	0.29234050665175604	186	8.47	0.06	0.03	13.89	0.71	0.77	1.37	1.02	0.68	0.77	457	28.86	13.1	94.97	0.05	-1.47	91.43	10.18	0.6	-0.62	0.05	0.6	-0.04
57	fg3_m10	0	0.05	2	1	0.0	0.0	0.5730297798376949	-1.7239796173394255	3.346709464475321	0.011932516329476534	0.0356416597260749	0.6942	0.17193633362977973	2	1.58	0.02	0.04	11.78	0.79	0.82	10.4	10.62	0.86	0.77	943	22.61	4.06	119.31	-0.01	-1.44	65.43	18.93	-0.09	-0.24	0.01	0.09	0.24
58	fg3_m10	1	0.39	2	2	14.246895982595284	6.341616862711063	0.5483237269938843	-1.6615608972204865	3.189014133962643	-0.05120100134632671	0.015181029473573544	0.6514	0.16481863067071406	9	1.22	0.04	0.05	10.74	0.8	0.8	4.9	6.07	0.86	0.48	798	21.31	10.52	116.64	0.03	-1.39	69.23	16.66	-0.13	-0.06	0.03	0.13	0.1
59	fg3_m10	1	0.59	2	1	0.0	0.0	0.6238484837320469	-1.562686239762442	3.1166841062610082	0.09159837584879643	0.02421638862283706	0.7702	0.3851019582929076	16	5.37	0.04	0.05	18.83	0.73	0.77	5.77	7.57	1.09	0.48	673	16.69	23.4	120.78	-0.13	-1.19	85.39	20.85	1.22	6.39	0.13	1.22	-0.41
60	fg3_m10	1	0.98	2	1	0.0	0.0	0.5998651146214311	-1.7022262953944252	3.0157823397953534	0.03554657442559828	0.02382975823866165	0.6863	0.3281788085044376	22	0.39	0.05	0.06	16.41	0.75	0.77	21.11	23.91	0.68	0.77	828	18.24	6.59	122.58	-0.03	-1.41	76.76	18.53	0.0	-0.08	0.03	0.0	-0.3
61	fg3_m10	1	1.96	2	1	0.0	0.0	0.5160301508398173	-1.7617939469265416	3.2512211542949183	-0.052109045678232574	0.013506386518058505	0.8311	0.1805598635575688	29	1.11	0.04	0.04	14.48	0.77	0.77	17.64	22.43	1.09	0.48	825	20.34	3.19	119.12	-0.09	-1.41	75.6	19.52	0.25	-0.36	0.09	0.25	1.72
62	fg3_m10	1	2.93	2	1	0.0	0.0	0.4798406855336013	-1.734008057885169	3.157773558435084	-0.04847738176216705	0.0006060656630962214	0.8381	0.11633253575811035	36	1.51	0.03	0.04	9.02	0.76	0.74	16.74	17.99	0.68	0.77	825	19.19	7.76	120.75	0.06	-1.4	76.71	17.88	0.55	0.12	0.06	0.55	-1.63
63	fg3_m10	1	3.91	2	1	0.0	0.0	0.4947314468286178	-1.832380115250437	3.2421114771620423	-0.07525648539286894	-0.0019605816712587303	0.9344	0.09579432588970783	43	0.63	0.03	0.04	14.22	0.75	0.76	3.88	4.94	1.09	0.48	660	17.92	5.09	111.59	0.04	-1.38	79.82	19.5	0.5	-0.38	0.04	0.5	0.52
64	fg3_m10	1	4.01	2	1	0.0	0.0	0.5244354025815194	-1.8337909655788875	3.2934667770671258	-0.06503345016570336	0.005427504721441568	0.922	0.10869362134404907	50	1.17	0.02	0.03	13.03	0.74	0.77	3.73	4.83	1.09	0.48	655	17.51	5.07	111.04	0.01	-1.38	81.6	16.69	0.8	-0.0	0.01	0.8	0.61
65	fg3_m10	1	4.11	2	1	0.0	0.0	0.5418371439305859	-1.8453317252979988	3.4030678504188847	0.011392017741945407	0.029146978220033745	0.9446	0.28830388888031033	57	0.29	0.02	0.04	13.01	0.74	0.78	3.02	4.2	0.61	0.48	804	18.08	13.42	136.19	-0.31	-0.86	87.53	28.92	2.36	6.61	0.31	2.36	-0.06
66	fg3_m10	1	5.85	2	1	0.0	0.0	0.5397563553242164	-1.9958649969315283	3.2549899756715637	-0.03543233536989437	-0.00929846692095577	1.4065	0.30200167083159496	64	0.38	0.02	0.03	8.53	0.67	0.57	14.49	14.07	0.86	0.77	797	15.07	10.15	109.82	0.09	-1.34	87.53	16.12	1.14	1.38	0.09	1.14	-0.31
67	fg3_m10	1	6.24	2	1	0.0	0.0	0.5113309090493838	-1.9733544733958548	3.3429469846830577	-0.09545291794900704	-0.0497563341053508	1.5011	0.3700975091600663	71	1.05	0.03	0.03	17.15	0.58	0.64	6.82	6.01	1.09	0.48	366	10.71	12.56	78.48	0.01	-1.04	97.87	16.71	0.83	0.22	0.01	0.83	1.03
68	fg3_m10	1	6.83	2	1	0.0	0.0	0.5318658367714681	-2.0051207758366423	3.4682369057016023	-0.1311321134474919	-0.03497848562699628	1.6545	0.2772422299351965	78	0.93	0.03	0.04	15.82	0.62	0.63	5.69	8.38	1.09	0.48	583	11.95	9.72	95.85	0.07	-1.35	92.65	15.08	1.45	1.72	0.07	1.45	-0.53
69	fg3_m10	1	7.8	2	1	0.0	0.0	0.5242553375218584	-1.9896511785609357	3.407688654402712	-0.1014282304963938	-0.011917808688413094	1.6213	0.2812600069439866	84	0.04	0.03	0.04	14.6	0.7	0.58	15.27	18.7	0.86	0.48	766	16.27	12.67	109.96	0.06	-1.44	89.97	17.03	1.48	1.63	0.06	1.48	-1.13
70	fg3_m10	1	8.19	2	1	0.0	0.0	0.536557805136206	-1.8678969739846163	3.4222493406322005	-0.021334763251354003	0.0010245088452207301	1.5827	0.36233233616056976	91	2.58	0.03	0.04	17.18	0.57	0.62	2.11	3.03	0.86	0.48	354	10.21	19.37	79.99	-0.04	-1.1	101.87	15.53	0.92	0.1	0.04	0.92	0.4
71	fg3_m10	1	8.78	2	1	0.0	0.0	0.5327349314014178	-2.0018980661800807	3.423439487598165	-0.044543570339868256	-0.014685183886567985	1.6429	0.27059665583825554	97	63.91	0.03	0.04	19.52	0.75	0.75	1.23	1.09	1.09	0.48	977	64.11	17.62	119.34	0.19	-1.49	90.32	14.85	1.16	1.67	0.19	1.16	0.05
72	fg3_m10	1	9.17	2	1	0.0	0.0	0.5326102121365827	-1.9948627666482188	3.4516613321585066	-0.1128217431223726	-0.012324571037778814	1.7681	0.3457209269310849	104	0.76	0.03	0.03	7.68	0.56	0.62	4.5	5.19	0.68	0.77	359	11.08	13.23	77.65	-0.02	-1.13	104.11	14.8	0.87	0.34	0.02	0.87	0.56
73	fg3_m10	1	9.56	2	1	0.0	0.0	0.545109649067411	-2.088867446514936	3.4510571116978483	-0.1356167893547613	-0.02724235848077788	1.841	0.18568966740496004	108	61.7	0.03	0.03	14.62	0.74	0.96	1.33	0.79	0.86	0.48	860	564.03	12.64	117.71	0.07	-1.54	94.21	13.66	1.33	1.81	0.07	1.33	0.87
74	fg3_m10	0	9.76	2	1	0.0	0.0	0.5355439143565071	-2.1034103142222844	3.481316821768526	-0.15824522735190052	-0.05968606644558248	1.8653	0.1911093331960518	113	23.99	0.02	0.02	10.04	0.73	0.73	1.71	1.66	1.09	0.77	884	21.97	5.0	117.82	-0.01	-1.51	92.75	14.02	1.54	2.3	0.01	1.54	1.47
75	fg3_m10	0	9.95	2	1	0.0	0.0	0.5515481111591678	-2.1231467552452883	3.4686536993705817	-0.13455516347225355	-0.001974087705733125	1.8339	0.16196403270804546	119	0.06	0.02	0.03	14.02	0.67	0.58	3.36	4.88	1.09	0.48	722	15.91	14.62	106.67	-0.04	-1.47	97.77	13.68	1.05	1.01	0.04	1.05	1.87
76	fg3_m10	0	10.15	2	1	0.0	0.0	0.5411823424300982	-2.093476714805854	3.4659203248952632	-0.10862618243111646	-0.009273327056224977	1.8339	0.12519535694397968	125	53.48	0.03	0.04	14.65	0.75	0.6	2.47	1.8	0.68	0.48	861	34.86	22.46	116.69	0.07	-1.51	92.19	14.84	1.25	1.58	0.07	1.25	-0.23
77	fg3_m10	0	10.35	2	1	0.0	0.0	0.5317570149024424	-2.1052094789406253	3.457026891659152	-0.13618027396402668	-0.029506652522632862	1.8508	0.0727789402293639	130	49.96	0.03	0.03	14.63	0.74	0.42	1.61	1.25	0.86	0.48	838	26.1	11.44	117.17	0.01	-1.52	93.33	14.34	1.47	1.88	0.01	1.47	1.06
78	fg3_m10	0	10.54	2	1	0.0	0.0	0.5269906764375883	-2.0814806778376083	3.52637492513642	-0.14477350247461998	-0.008589211069407647	1.8042	0.1072259713213394	137	68.45	0.02	0.03	15.07	0.74	0.84	2.4	2.08	0.96	0.48	825	100.53	7.62	114.98	-0.02	-1.5	92.31	14.14	1.57	2.2	0.02	1.57	-0.21
79	fg3_m10	0	10.74	2	1	0.0	0.0	0.5340732638500607	-2.0943614112344395	3.604858042623802	-0.13892213928956565	-0.06545293555876835	1.778	0.1334279420622329	143	0.41	0.03	0.04	16.37	0.55	0.65	7.02	6.06	1.09	0.48	364	11.2	13.69	76.26	0.02	-1.09	105.01	15.98	0.55	-0.29	0.02	0.55	1.47
80	fg3_m10	0	11.13	2	1	0.0	0.0	0.5416800754919041	-2.1166172521419857	3.552464070577233	-0.1504424124571269	-0.030513712102431957	1.8763	0.10363971163878688	149	71.9	0.03	0.03	12.3	0.74	0.74	0.62	0.26	0.86	0.48	816	55.73	16.78	115.7	0.09	-1.51	92.93	13.92	1.46	1.99	0.09	1.46	0.26
81	fg3_m10	0	11.18	2	1	0.0	0.0	0.5489165157794575	-2.1605871115087307	3.579127071331504	-0.16329899784004068	-0.08687742034360592	1.9373	0.1014030613430494	156	72.23	0.04	0.04	15.12	0.74	0.31	1.4	1.1	0.86	0.48	804	23.68	10.61	116.5	0.02	-1.49	92.83	16.22	1.06	0.76	0.02	1.06	-1.32
82	fg3_m10	0	11.64	2	1	0.0	0.0	0.5280511154425913	-2.1212859660085317	3.4897034698297436	-0.1902919238973556	-0.05926004240544039	1.8963	0.0658708546334783	163	4.56	0.03	0.04	13.66	0.74	0.89	1.99	1.57	0.96	0.48	760	36.33	9.84	114.59	-0.03	-1.49	94.17	15.01	1.28	1.03	0.03	1.28	1.01
83	fg3_m10	0	12.13	2	1	0.0	0.0	0.5347881303561394	-2.099321686430689	3.4405654101498544	-0.10324499724219993	-0.007834259450693722	1.8111	0.13401646982477794	170	74.95	0.02	0.03	12.04	0.74	0.68	0.69	0.41	0.96	0.48	785	55.65	11.61	115.05	0.02	-1.5	94.29	15.6	1.1	0.8	0.02	1.1	-0.26
84	fg3_m10	0	12.61	2	1	0.0	0.0	0.5513360496409145	-2.1467047682194567	3.5271953322302263	-0.15282687147857268	-0.04209079606033057	1.9092	0.17817896872794092	175	70.83	0.02	0.03	9.2	0.73	0.85	1.96	1.11	0.86	0.77	744	110.88	13.77	111.58	0.04	-1.51	94.37	14.89	1.44	1.41	0.04	1.44	-0.11
85	fg3_m10	0	13.1	2	1	0.0	0.0	0.5435104854738632	-2.174771019758329	3.6398656057083736	-0.1152246172113636	-0.18191881995056214	1.9714	0.11476339359863015	181	85.8	0.03	0.03	15.49	0.72	0.4	1.72	1.22	0.86	0.48	660	27.09	12.35	108.92	0.01	-1.48	96.69	14.6	1.22	1.22	0.01	1.22	1.94
86	fg3_m10	0	13.4	2	1	0.0	0.0	0.5325033649715822	-2.1495842716164804	3.5386859054997712	-0.24187485862079036	-0.14391787145865528	1.9418	0.11396237659452466	187	4.4	0.03	0.03	15.32	0.71	0.93	3.23	1.91	1.09	0.48	632	51.61	8.97	106.04	-0.03	-1.47	99.51	13.21	1.31	1.16	0.03	1.31	-0.09
87	fg3_m10	0	0.05	3	1	0.0	0.0	0.5221723563727091	-1.8997905328456612	3.0186256073673237	-0.05192247981150195	-0.0057675743944972935	1.3779	0.06544636850529048	3	1.73	0.02	0.05	7.62	0.68	0.3	7.15	15.57	0.96	0.77	764	13.19	20.64	83.86	-0.04	-1.19	75.78	22.16	0.29	0.4	0.04	0.29	0.23
88	fg3_m10	1	0.39	3	1	0.0	0.0	0.5541401707161175	-1.8055203785500955	3.0624481858134263	0.07688731510316202	0.013603684863160631	1.3216	0.2679273122263779	10	1.14	0.03	0.05	11.25	0.72	0.27	5.61	13.26	1.25	0.48	764	13.99	47.98	85.45	0.0	-1.23	71.75	24.29	0.14	0.38	0.0	0.14	0.75
89	fg3_m10	1	0.59	3	1	0.0	0.0	0.4753453123224257	-1.7948947657396566	2.66212592099596	0.04506741456410656	0.028820310107368963	1.0303	0.3248768290955749	17	20.0	0.04	0.05	11.53	0.74	0.09	3.26	7.68	1.09	0.48	1230	17.25	39.62	95.57	0.03	-1.22	71.28	21.28	0.63	-0.05	0.03	0.63	-0.4
90	fg3_m10	1	0.98	3	1	0.0	0.0	0.4921376097643502	-1.859012814521394	2.8457303303233514	0.02112927036602541	0.03064948981310125	1.1538	0.10439447499774478	23	7.62	0.02	0.04	9.22	0.69	0.28	4.3	6.48	1.09	0.48	764	12.92	8.0	89.71	-0.03	-1.23	77.64	21.2	0.3	0.09	0.03	0.3	0.72
91	fg3_m10	1	1.96	3	1	0.0	0.0	0.5201888389966007	-1.8744152805292784	2.9283816034616352	0.02969613906291358	0.009456296926425134	1.2836	0.1602557550038388	30	14.35	0.03	0.05	11.28	0.69	0.27	3.51	5.8	0.86	0.48	764	12.46	0.28	89.3	-0.03	-1.23	76.3	20.43	0.64	0.42	0.03	0.64	-0.41
92	fg3_m10	1	2.93	3	1	0.0	0.0	0.4905590799216655	-1.8927519366322056	2.9783597608746093	-0.024813473827356276	-0.0017382175601132887	1.3974	0.14491337837741886	37	2.47	0.02	0.03	6.59	0.68	0.34	6.58	11.66	0.96	0.77	764	12.04	1.36	87.45	-0.02	-1.23	76.36	19.5	0.87	0.46	0.02	0.87	-0.65
93	fg3_m10	1	3.91	3	1	0.0	0.0	0.5015425597464991	-1.9241253504166498	2.9913807593554247	-0.06313196059465816	-0.0093147696338376	1.5411	0.19264127912207604	44	7.7	0.03	0.05	10.25	0.67	0.33	1.99	3.03	0.86	0.48	764	12.38	3.61	85.75	-0.04	-1.27	77.18	19.64	0.91	0.48	0.04	0.91	0.49
94	fg3_m10	1	4.01	3	1	0.0	0.0	0.5010521613017243	-1.9351447735133784	3.0202237560892318	-0.05425582192192252	-0.0031043346897506553	1.5137	0.10479948452087312	51	3.16	0.03	0.05	10.31	0.68	0.33	2.33	4.32	0.86	0.48	764	13.29	10.05	83.39	-0.05	-1.22	77.9	19.4	1.09	0.61	0.05	1.09	0.34
95	fg3_m10	1	4.11	3	2	3.3860240913118886	17.408445812572793	0.5022071884473759	-1.6409364352250349	2.9441599908052285	0.028853916078918775	0.00682624805896652	1.6440000000000001	0.16088295424997065	58	6.71	0.04	0.05	22.14	0.7	0.41	17.85	28.39	1.72	0.48	1177	14.97	3.06	111.79	0.51	-0.61	85.55	26.75	0.58	-0.56	0.51	0.58	-1.56
96	fg3_m10	1	5.85	3	1	0.0	0.0	0.5370975798166946	-2.0512316018744765	3.2773888044927606	-0.02485519760271705	-0.1342321516844531	1.99	0.2306589528452893	65	10.41	0.03	0.04	10.89	0.62	0.42	2.27	4.11	1.09	0.48	698	12.27	2.36	86.53	-0.02	-1.32	87.01	17.99	1.32	1.35	0.02	1.32	-0.61
97	fg3_m10	1	6.24	3	1	0.0	0.0	0.5289957611383381	-2.0489714617547743	3.2996683261115383	-0.04914654332031509	-0.07052457728819886	1.9851	0.1735686098788647	72	2.52	0.02	0.03	11.42	0.6	0.45	1.75	3.05	1.09	0.48	714	11.47	1.23	86.5	0.06	-1.32	87.75	18.16	1.4	1.35	0.06	1.4	0.87
98	fg3_m10	1	6.83	3	1	0.0	0.0	0.5313975060928019	-2.037294586655281	3.239568172421436	-0.06569410884679076	-0.10321278473599786	1.9751	0.2049885674420364	79	7.54	0.03	0.04	11.49	0.63	0.37	13.43	28.8	0.68	0.48	731	13.03	3.15	85.9	-0.05	-1.24	89.61	16.52	1.29	2.01	0.05	1.29	1.62
