Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
197	fg3_m12	0	5.57	6	1	0.0	0.0	0.5988162869087483	-2.4038062729394305	4.081083421023931	-0.03328269796691468	-0.04741833465200025	3.1855	0.1184949469337486	119	3.59	0.04	0.03	11.98	0.26	0.51	31.88	29.49	1.09	0.48	368	10.54	4.08	59.7	0.17	-0.25	165.01	24.32	1.03	0.33	0.17	1.03	0.42
198	fg3_m12	0	6.06	6	1	0.0	0.0	0.603136122445755	-2.282168496254456	3.830550441245909	-0.05449019228309573	-0.004567311367838783	2.2998	0.10690599540078917	125	2.4	0.03	0.03	10.37	0.29	0.5	5.23	9.52	0.96	0.48	692	11.75	9.3	74.28	0.07	-0.46	149.79	18.94	1.13	1.02	0.07	1.13	0.63
199	fg3_m12	0	0.05	6	1	0.0	0.0	0.5864172846564979	-1.6052447331862516	3.32296655783588	0.0007428022204209286	0.06485151360147792	0.5519	0.06515438597155836	131	0.94	0.03	0.07	10.38	0.82	0.85	0.67	2.59	1.36	0.48	985	22.87	17.6	114.45	-0.04	-1.42	53.55	22.83	1.9	15.66	0.04	1.9	-0.32
200	fg3_m12	0	0.1	6	1	0.0	0.0	0.5881589461959157	-1.5494776634823622	3.3155373219950777	-0.004929632983124603	0.07002290583639363	0.5498	0.060179310504988384	138	0.2	0.04	0.08	11.27	0.82	0.84	4.5	9.44	1.09	0.48	970	22.09	13.24	119.23	-0.01	-1.42	54.52	18.59	-0.14	0.78	0.01	0.14	-0.7
201	fg3_m12	0	0.2	6	1	0.0	0.0	0.5791348958537217	-1.5579261906251352	3.2385833922304763	0.012794376281794112	0.06672781779324335	0.5142	0.06868386103622652	145	0.9	0.04	0.08	11.81	0.83	0.86	1.04	1.92	1.36	0.48	964	22.79	11.24	119.1	-0.06	-1.39	53.94	19.49	-0.35	0.94	0.06	0.35	1.55
0	fg1_m13_iso0.333_rotated	0	0.05	0	1	0.0	0.0	0.5050262539603897	-1.7657472377111283	2.740964416556146	-0.09075495243084572	-0.014989586784136009	0.8586	0.13857402444624756	0	42.84	0.08	0.08	13.02	0.74	0.3	4.99	15.53	1.09	0.48	764	11.77	0.03	51.53	-0.05	-1.18	32.79	13.0	-0.01	0.44	0.05	0.01	1.91
1	fg1_m13_iso0.333_rotated	0	0.1	0	1	0.0	0.0	0.5233335225664254	-1.7572163534187415	2.6938759801167667	-0.08541669674550728	-0.02101850504929572	0.8436	0.12467643320925237	7	2.31	0.03	0.06	7.66	0.74	0.31	5.65	20.3	1.09	0.48	764	11.81	4.41	52.88	0.01	-1.15	35.04	13.41	-0.33	-0.03	0.01	0.33	-0.32
2	fg1_m13_iso0.333_rotated	0	0.29	0	1	0.0	0.0	0.5271376560487386	-1.8025208358026183	2.8015155156503684	-0.03155531538639899	0.0057032980785289115	0.8899	0.1259615411762908	14	0.17	0.05	0.09	8.74	0.69	0.3	10.67	21.7	0.68	0.48	368	11.26	8.1	44.44	-0.18	-1.01	41.3	11.46	0.25	0.79	0.18	0.25	0.25
3	fg1_m13_iso0.333_rotated	0	0.49	0	1	0.0	0.0	0.4793917039110901	-1.7268308602927818	2.7510327229552773	-0.060682555582458775	-0.005553650617458463	0.8846	0.13099333879171488	21	3.56	0.04	0.08	7.97	0.71	0.33	8.0	21.06	0.68	0.64	754	11.43	1.29	52.64	-0.11	-1.11	37.37	9.54	0.23	1.14	0.11	0.23	-0.39
4	fg1_m13_iso0.333_rotated	0	0.98	0	1	0.0	0.0	0.529991034943613	-1.7280590387097379	2.7921589035357623	-0.00017000013100530124	-0.02235728700669016	1.0972	0.17770862294414125	28	39.9	0.1	0.07	27.04	0.8	0.81	24.62	49.36	0.0	0.77	830	80.93	5.66	58.12	-0.04	-1.38	39.49	8.64	-0.06	1.48	0.04	0.06	-0.5
5	fg1_m13_iso0.333_rotated	0	1.96	0	1	0.0	0.0	0.5721763898099647	-2.1161378608415244	3.546454651989396	-0.042442697107304576	-0.22372968848652666	1.8935	0.16262370205621862	35	3.61	0.08	0.05	11.64	0.65	0.32	13.7	18.0	0.0	0.77	544	25.62	14.87	46.26	0.04	-1.28	53.44	10.07	0.69	-0.29	0.04	0.69	-0.07
6	fg1_m13_iso0.333_rotated	0	0.05	1	1	0.0	0.0	0.4988063029323528	-1.7333725563110718	2.803583688796333	-0.05419315920528535	0.00440079492247767	0.8219	0.08354916049507048	1	1.99	0.02	0.07	7.89	0.8	0.53	1.93	6.37	0.68	0.48	710	12.72	0.47	61.68	-0.04	-1.07	31.3	17.17	-0.34	-0.68	0.04	0.34	0.65
7	fg1_m13_iso0.333_rotated	0	0.1	1	1	0.0	0.0	0.5084994447432979	-1.7251916069639526	2.7363375251461464	-0.06284970550236381	-0.008963895016127375	0.8055	0.09203724608771124	8	8.55	0.03	0.06	10.87	0.79	0.55	3.04	9.48	0.68	0.48	678	12.23	1.04	64.85	-0.03	-1.14	35.73	12.13	-0.38	0.43	0.03	0.38	0.28
8	fg1_m13_iso0.333_rotated	0	0.29	1	1	0.0	0.0	0.5204857036439283	-1.7585179401590023	2.828323258298552	-0.041350613511943024	-0.010899565661384765	0.8335	0.09195932292815194	15	1.98	0.05	0.05	9.09	0.78	0.54	3.5	11.91	0.68	0.48	663	12.05	6.22	64.17	-0.11	-1.14	36.44	13.88	-0.49	0.37	0.11	0.49	0.21
9	fg1_m13_iso0.333_rotated	0	0.49	1	1	0.0	0.0	0.5040771568311491	-1.7311131830998754	2.825093830707534	-0.06256597885012012	-0.002978122861748408	0.8455	0.09558601312976002	22	3.06	0.04	0.08	8.67	0.75	0.56	6.57	19.47	0.68	0.48	638	11.75	5.89	65.0	-0.18	-1.18	39.07	9.99	0.11	-0.05	0.18	0.11	-0.5
10	fg1_m13_iso0.333_rotated	0	0.98	1	1	0.0	0.0	0.5265137976080547	-1.6871208795832109	2.894254667638662	-0.016574726766016273	-0.003187539983420466	0.9837	0.15954605483294435	29	3.96	0.04	0.06	7.48	0.8	0.5	2.62	5.7	0.68	0.77	677	16.0	3.21	72.45	-0.2	-1.33	42.28	8.75	-0.05	1.3	0.2	0.05	1.37
11	fg1_m13_iso0.333_rotated	0	1.96	1	1	0.0	0.0	0.5381275178853451	-2.0382950424511863	3.570801139198764	-0.09813096173803676	-0.006651704963923225	1.7832	0.16808039420452295	36	2.63	0.04	0.06	10.18	0.76	0.53	2.98	5.94	1.55	0.48	580	32.37	7.53	68.47	0.0	-1.43	53.52	12.18	0.85	1.74	0.0	0.85	1.37
12	fg1_m13_iso0.333_rotated	0	0.05	2	1	0.0	0.0	0.509156165546161	-1.7198405959766072	2.7678982090640214	-0.06775743694823251	0.004991368618157512	0.8083	0.10822541391170848	2	3.37	0.02	0.05	4.92	0.8	0.53	3.67	11.37	0.68	0.77	703	12.63	4.01	61.85	0.01	-1.15	33.72	13.71	-0.47	0.09	0.01	0.47	-0.47
13	fg1_m13_iso0.333_rotated	0	0.1	2	1	0.0	0.0	0.5020467620859366	-1.7515876617564283	2.7373879569060344	-0.05206947666871177	-0.0013692726107974622	0.8082	0.08264438831065048	9	1.15	0.02	0.06	8.65	0.78	0.52	3.07	9.74	0.68	0.48	688	12.18	0.39	64.72	-0.04	-1.14	36.79	12.7	-0.22	0.5	0.04	0.22	0.35
14	fg1_m13_iso0.333_rotated	0	0.29	2	1	0.0	0.0	0.5242397928303423	-1.7569932505680983	2.85020879890542	-0.06166080784270461	0.0004341619609917712	0.8390000000000001	0.10333443865008504	16	14.4	0.04	0.08	8.58	0.78	0.53	2.34	5.7	0.61	0.77	646	12.11	5.19	64.39	-0.11	-1.19	37.22	11.19	-0.34	0.39	0.11	0.34	-1.68
15	fg1_m13_iso0.333_rotated	0	0.49	2	1	0.0	0.0	0.4956358504335185	-1.7069095805835688	2.7517269855704507	-0.06121492407438705	-0.0077611777434722405	0.8366	0.10629388468182492	23	1.12	0.03	0.05	8.62	0.87	0.48	2.47	10.75	0.3	0.48	924	27.63	3.15	80.88	-0.07	-1.43	39.22	8.37	0.33	1.32	0.07	0.33	1.39
16	fg1_m13_iso0.333_rotated	0	0.98	2	1	0.0	0.0	0.5261471242608888	-1.7786032162342131	2.8817207429847675	-0.020523239053153536	-0.013884929976875172	0.9853	0.1720018827393212	30	3.94	0.03	0.05	8.45	0.84	0.49	16.89	25.13	0.96	0.48	719	17.47	5.72	75.75	0.0	-1.43	42.27	7.7	0.63	0.71	0.0	0.63	-1.05
17	fg1_m13_iso0.333_rotated	0	1.96	2	1	0.0	0.0	0.5523554292584604	-1.838192763923207	3.1604478839655377	-0.07302017192010707	0.01666663178752649	1.6029	0.20254457644686244	37	25.27	0.03	0.06	5.81	0.81	0.7	2.01	3.6	0.43	0.77	598	52.99	10.54	71.3	0.02	-1.31	48.12	8.05	0.58	0.34	0.02	0.58	-2.11
18	fg1_m13_iso0.333_rotated	0	0.05	3	1	0.0	0.0	0.5000602008911184	-1.7125429264319192	2.770855272799837	-0.06329478627664845	0.0058830024771420785	0.8161	0.06353856321372074	3	4.28	0.02	0.05	8.29	0.8	0.55	1.25	3.57	0.96	0.48	699	12.57	3.62	62.78	0.02	-1.08	32.15	14.7	-0.16	-0.45	0.02	0.16	-2.06
19	fg1_m13_iso0.333_rotated	0	0.1	3	1	0.0	0.0	0.5318752748729982	-1.734172233634964	2.7582571721926428	-0.06258130878689637	-0.010594486822009957	0.7959999999999999	0.12881695124035378	10	3.27	0.05	0.06	9.55	0.79	0.53	13.59	21.85	1.09	0.48	668	11.94	1.06	65.26	-0.02	-1.16	35.54	13.37	-0.47	0.56	0.02	0.47	-0.94
20	fg1_m13_iso0.333_rotated	0	0.29	3	1	0.0	0.0	0.5296669785811636	-1.7276107539342005	2.774437181969281	-0.043044526679198725	-0.001702824188612281	0.8354	0.10058536022108007	17	0.14	0.02	0.05	8.05	0.77	0.51	3.92	12.15	0.96	0.48	649	11.64	14.81	65.1	0.11	-1.17	39.01	10.72	-0.43	0.93	0.11	0.43	0.46
21	fg1_m13_iso0.333_rotated	0	0.49	3	1	0.0	0.0	0.4876831791551138	-1.7391577863073353	2.8311010072967084	-0.05790907577177003	-0.0064599130740071245	0.8279	0.11604401631472028	24	89.35	0.66	0.08	15.51	0.88	0.51	2.8	9.72	0.3	0.77	924	25.86	6.02	82.67	-0.01	-1.46	37.3	9.81	0.39	0.87	0.01	0.39	-0.55
22	fg1_m13_iso0.333_rotated	0	0.98	3	1	0.0	0.0	0.5293823712032674	-1.832481913126002	2.991634492117929	-0.007423860587200483	0.004557547203348863	1.0231	0.12480548224238955	31	8.28	0.05	0.08	13.21	0.86	0.53	3.35	11.73	0.96	0.48	762	29.83	4.78	80.93	-0.08	-1.48	43.68	8.37	0.89	0.59	0.08	0.89	-0.74
23	fg1_m13_iso0.333_rotated	0	1.96	3	1	0.0	0.0	0.5341289204049476	-1.9301270150476948	3.315638424148866	-0.07126469367477227	0.004165493351543537	1.686	0.08620560590690786	38	45.9	0.04	0.08	9.06	0.82	0.64	2.43	5.62	1.25	0.48	604	45.11	2.67	78.48	-0.07	-1.42	50.17	11.93	1.07	0.42	0.07	1.07	-1.33
24	fg1_m13_iso0.333_rotated	0	0.05	4	1	0.0	0.0	0.532820409473189	-1.7886000937164723	2.6742828609967093	-0.11420044749925287	-0.14642096532021975	0.8638	0.05859218968090405	4	64.78	0.1	0.07	4.71	0.32	0.03	37.4	22.94	0.96	0.77	368	10.62	0.81	12.99	-0.03	-0.89	34.35	13.25	-0.67	0.91	0.03	0.67	-2.27
25	fg1_m13_iso0.333_rotated	0	0.1	4	1	0.0	0.0	0.5186944663728242	-1.7670537074671662	2.6234634060105733	-0.05293918815258582	-0.06972271737389106	0.8718	0.11005127545738842	11	64.0	0.15	0.08	5.34	0.3	0.03	28.51	26.07	0.68	0.48	368	10.94	2.09	12.46	0.04	-0.92	37.08	12.98	-0.56	0.62	0.04	0.56	-0.64
26	fg1_m13_iso0.333_rotated	0	0.29	4	1	0.0	0.0	0.521990236921103	-1.7721326780025546	2.7080923915803883	-0.07009266777370762	-0.07979521821420164	0.8912	0.13222008022759138	18	21.65	0.08	0.07	3.4	0.43	0.91	11.55	31.19	0.68	0.64	1028	73.64	4.28	14.96	0.02	-1.28	31.77	8.73	0.98	2.74	0.02	0.98	1.3
27	fg1_m13_iso0.333_rotated	0	0.49	4	1	0.0	0.0	0.5077758300787484	-1.7384138552155954	2.6534243555214854	-0.04349438862693777	-0.09630983334985674	0.9124	0.16589186680529908	25	2.24	0.08	0.09	3.21	0.34	0.05	9.99	20.31	1.09	0.48	762	11.43	5.18	13.88	-0.1	-1.21	32.77	8.68	0.25	2.69	0.1	0.25	1.24
28	fg1_m13_iso0.333_rotated	0	0.98	4	1	0.0	0.0	0.5041020711214718	-1.7314173077286408	2.731416545018852	0.046235199591272313	-0.1362792877934175	1.2359	0.3101471327328947	32	60.15	0.18	0.08	4.55	0.38	0.24	17.09	31.41	0.61	0.48	870	24.59	6.55	12.89	-0.11	-1.29	34.26	6.82	0.84	3.03	0.11	0.84	0.13
29	fg1_m13_iso0.333_rotated	0	0.05	5	1	0.0	0.0	0.5150328347938828	-1.7725309020439597	2.655615308470133	-0.11067425923360688	-0.10708087923455964	0.8491	0.0838267069370649	5	70.36	0.37	0.09	3.9	0.32	0.03	48.54	28.22	0.96	0.77	368	10.83	6.67	11.88	0.1	-0.79	35.46	14.1	-0.5	0.13	0.1	0.5	-0.46
30	fg1_m13_iso0.333_rotated	0	0.1	5	1	0.0	0.0	0.5158169989866133	-1.7579611531108714	2.636365502169311	-0.1117687973417219	-0.09201006050453496	0.8782	0.08480529040038541	12	79.93	0.09	0.07	4.5	0.31	-0.06	33.53	46.1	0.86	0.64	764	11.4	2.86	14.61	-0.14	-1.15	33.68	9.39	-0.15	2.23	0.14	0.15	-0.1
31	fg1_m13_iso0.333_rotated	0	0.29	5	1	0.0	0.0	0.5289226025571552	-1.7785491292068658	2.6848237924613545	-0.06043282749059147	-0.1506823107120326	0.8851	0.109225663829877	19	61.15	0.15	0.09	4.9	0.31	-0.1	21.53	18.97	0.96	0.48	368	10.68	5.9	11.26	-0.02	-0.94	36.05	9.7	-0.22	0.55	0.02	0.22	0.04
32	fg1_m13_iso0.333_rotated	0	0.49	5	1	0.0	0.0	0.4974593188814426	-1.7434666253931304	2.660343044244597	-0.037141846184980905	-0.08303968025691333	0.9265	0.14564072281700802	26	55.84	0.15	0.07	5.2	0.31	-0.02	27.64	35.17	0.86	0.21	758	11.48	2.74	13.84	-0.03	-1.26	34.25	7.42	-0.13	2.08	0.03	0.13	-0.77
33	fg1_m13_iso0.333_rotated	0	0.98	5	1	0.0	0.0	0.5292693740325074	-1.7801560342309954	2.7707310666082186	-0.07018594461652225	-0.2119573817318916	1.2271	0.2134249813286172	33	70.19	0.1	0.06	3.22	0.37	0.71	21.43	33.72	1.09	0.88	881	60.78	4.62	13.32	-0.15	-1.25	34.83	7.02	0.25	2.2	0.15	0.25	1.69
34	fg1_m13_iso0.333_rotated	0	0.05	6	1	0.0	0.0	0.5374751181016204	-1.7928833612257555	2.669417286842889	-0.09563747569610083	-0.04551637016413634	0.8625	0.08969016135385313	6	23.61	0.38	0.05	6.08	0.34	0.04	22.46	24.08	0.86	0.48	368	10.95	3.1	12.92	-0.14	-0.9	33.67	12.17	-0.18	0.03	0.14	0.18	-2.05
35	fg1_m13_iso0.333_rotated	0	0.1	6	1	0.0	0.0	0.5341331608740469	-1.777681966467326	2.6408838951203712	-0.07834893761964838	-0.11065136185075862	0.8849	0.07716469155150732	13	65.07	0.09	0.09	4.56	0.32	-0.03	48.95	35.0	0.86	0.48	368	10.91	2.01	13.16	-0.07	-0.95	36.03	12.91	-0.34	0.33	0.07	0.34	0.63
36	fg1_m13_iso0.333_rotated	0	0.29	6	1	0.0	0.0	0.5410742683904725	-1.8065933854872631	2.7378315565280165	-0.05074651850986677	-0.11366852349263998	0.9014	0.15744697748229658	20	56.29	0.12	0.07	4.02	0.41	0.94	12.82	47.22	1.55	0.64	1034	244.54	3.73	14.94	-0.08	-1.36	31.95	9.47	-0.04	1.02	0.08	0.04	-0.52
37	fg1_m13_iso0.333_rotated	0	0.49	6	1	0.0	0.0	0.4904039367262452	-1.7406537528794859	2.6873747375548263	-0.08193113156692297	-0.05813661808785354	0.9138	0.1802295622702389	27	22.5	0.14	0.05	3.66	0.33	0.03	12.15	12.44	0.86	0.77	368	11.17	6.05	12.74	0.05	-1.13	36.67	9.49	-0.65	1.61	0.05	0.65	-0.65
38	fg1_m13_iso0.333_rotated	0	0.98	6	1	0.0	0.0	0.5284966729887949	-1.7695284220991057	2.7612026077016862	0.025649211568792626	-0.10093419516829114	1.2498	0.2955091258392248	34	39.95	0.12	0.1	5.66	0.35	0.03	16.05	15.28	1.09	0.48	689	12.62	6.31	13.9	-0.0	-1.36	35.45	6.67	0.2	2.51	0.0	0.2	-1.37
0	fg1_m13	0	0.1	0	1	0.0	0.0	0.5323876102770781	-1.7962252626364743	2.68825117083202	-0.07094610104451196	-0.043637116066400465	0.8986	0.07856363117194233	0	5.81	0.03	0.05	6.33	0.56	0.1	2.41	7.93	0.86	0.48	764	14.5	3.88	49.67	0.0	-1.22	59.99	12.96	-0.1	-0.17	0.0	0.1	0.86
32	fg1_m13	1	2.83	0	1	0.0	0.0	0.6208734537053258	-2.5693936862683726	4.610233740778715	-0.0204012996554	-0.04084316446656264	2.8729	0.1721017148181995	198	0.36	0.05	0.02	9.2	0.25	0.44	18.39	24.63	0.68	0.48	368	7.89	8.52	41.55	-0.03	-1.1	129.47	15.1	0.21	-0.81	0.03	0.21	-0.94
33	fg1_m13	1	2.92	0	1	0.0	0.0	0.6217717370371479	-2.4361441996163307	4.62615384983932	-0.07971592745360097	-0.1933906426295668	2.8982	0.2937701722357398	205	2.14	0.06	0.02	9.48	0.25	0.34	19.35	18.4	0.86	0.48	368	8.24	2.8	41.64	-0.15	-1.05	129.3	14.94	0.22	-1.02	0.15	0.22	-0.88
34	fg1_m13	1	3.02	0	1	0.0	0.0	0.6275856048539746	-2.4913805257071115	4.255937769787593	-0.024532039689013244	-0.06593381592851767	2.805	0.15437011794776598	212	7.48	0.05	0.02	9.59	0.28	0.33	6.27	9.42	1.09	0.48	368	8.92	5.98	44.96	-0.04	-1.15	132.98	15.28	0.31	-0.43	0.04	0.31	1.99
35	fg1_m13	1	3.12	0	1	0.0	0.0	0.6230041071957371	-2.3814889007946567	4.314718579361953	-0.0610018537234536	-0.08565478096926589	2.7453	0.2673042156965472	216	0.72	0.05	0.03	9.18	0.27	0.35	21.95	29.11	0.86	0.48	368	8.21	1.64	45.52	-0.01	-1.09	129.67	17.13	0.04	-0.64	0.01	0.04	0.56
36	fg1_m13	1	3.22	0	1	0.0	0.0	0.6099743905573446	-2.4850918040068977	4.34105403084296	-0.05482615977133335	-0.08575060091202895	2.8386	0.102825428155642	223	16.88	0.05	0.02	8.86	0.26	0.35	3.81	9.18	0.86	0.48	368	7.58	10.51	43.84	-0.01	-1.27	129.29	14.96	0.43	-0.6	0.01	0.43	1.87
37	fg1_m13	0	3.31	0	1	0.0	0.0	0.6137453940821957	-2.4791285396423524	4.431014437109703	-0.09299594153518254	-0.10263497640706062	2.765	0.1242702481342407	230	4.25	0.06	0.03	10.14	0.28	0.41	11.24	14.79	0.86	0.48	368	7.95	3.27	45.3	-0.08	-1.23	128.83	14.58	0.54	-0.51	0.08	0.54	1.93
38	fg1_m13	0	3.41	0	1	0.0	0.0	0.6015291699345493	-2.432130800741326	4.2199447492832185	-0.05521199236454095	-0.049362997518704835	2.6108	0.12246974623730154	236	4.13	0.05	0.02	9.23	0.28	0.4	15.25	18.98	0.68	0.48	368	8.36	4.7	45.49	-0.06	-1.23	132.18	15.11	-0.06	-0.66	0.06	0.06	0.64
39	fg1_m13	0	8.38	0	1	0.0	0.0	0.5764696641070364	-2.3323403362337687	3.8435218825847	-0.07408748910823093	-0.2344983618296076	2.6532	0.09913552817710898	241	60.99	0.04	0.02	7.4	0.38	0.92	2.42	4.31	1.36	0.48	746	219.11	6.09	49.53	0.01	-1.38	117.78	13.01	1.11	0.63	0.01	1.11	-0.4
40	fg1_m13	0	0.1	1	1	0.0	0.0	0.6170801977111057	-1.5577855882299554	3.2717166562041133	0.0393063549118489	0.06851488473180811	0.6165	0.0805965148429517	1	2.76	0.03	0.05	8.99	0.86	0.85	3.14	2.5	0.68	0.48	933	21.42	3.32	115.05	-0.0	-1.45	53.21	13.5	-0.36	0.66	0.0	0.36	-0.74
71	fg1_m13	1	2.83	1	1	0.0	0.0	0.5847173113360976	-2.3462509538676244	4.2791071686310405	-0.03912305897352597	-0.027205534661500108	2.6705	0.15919004614741106	199	0.08	0.03	0.02	6.76	0.29	0.46	10.62	13.16	0.68	0.77	368	8.89	16.09	44.13	0.06	-1.21	132.27	17.04	-0.01	-0.59	0.06	0.01	-0.64
72	fg1_m13	1	2.92	1	1	0.0	0.0	0.6079659112383843	-2.28939321503824	4.393369350729243	-0.06113631530934102	-0.17090637787006135	2.7743	0.3884741080117309	206	4.2	0.04	0.02	6.6	0.28	0.36	6.55	7.57	0.68	0.77	368	9.21	6.97	44.28	-0.08	-1.19	132.78	16.21	0.15	-0.79	0.08	0.15	-0.64
74	fg1_m13	1	3.12	1	1	0.0	0.0	0.6091964062481738	-2.4296478021700065	4.3234382014089325	-0.055477532265623485	-0.050595153448979066	2.8017	0.23147973987349346	217	0.53	0.03	0.02	10.05	0.28	0.39	7.03	12.59	0.86	0.48	368	7.62	11.3	49.0	-0.01	-1.08	131.77	17.28	-0.13	-0.94	0.01	0.13	-0.98
75	fg1_m13	1	3.22	1	1	0.0	0.0	0.608954237780901	-2.4790911022252256	4.339725482655943	-0.09105727052223483	-0.07761015043811466	2.8731	0.13868149018617887	224	4.99	0.05	0.03	10.52	0.3	0.37	34.85	32.9	0.86	0.48	368	8.29	17.58	46.54	-0.05	-1.21	130.9	14.86	-0.01	-0.67	0.05	0.01	-1.8
76	fg1_m13	0	3.31	1	1	0.0	0.0	0.6049891010919115	-2.4699996820095804	4.42734962071242	-0.08992738458713771	-0.09163792537777267	2.7036	0.20808510825046256	231	0.9	0.05	0.03	9.86	0.31	0.44	16.32	15.98	0.68	0.48	368	8.79	16.41	45.98	-0.05	-1.17	132.09	15.29	0.07	-0.62	0.05	0.07	0.06
77	fg1_m13	0	3.41	1	1	0.0	0.0	0.6110773102872601	-2.4964348585256446	4.333727770066576	-0.0806511772268665	-0.10232386065431393	2.9056	0.22133541715840369	237	5.72	0.04	0.03	6.88	0.3	0.47	17.84	16.71	0.68	0.77	368	9.05	15.27	46.43	-0.05	-1.1	132.09	15.76	-0.12	-0.88	0.05	0.12	-0.08
79	fg1_m13	0	0.1	2	1	0.0	0.0	0.5958451500548718	-1.573789814490265	3.197392322329806	-0.000518952516018746	0.03358755748555293	0.6564	0.12194912154128265	2	1.74	0.04	0.06	10.79	0.83	0.83	1.26	1.61	0.61	0.77	1043	22.11	19.6	114.01	-0.04	-1.39	51.41	13.98	-0.56	0.74	0.04	0.56	-0.95
110	fg1_m13	1	2.83	2	1	0.0	0.0	0.6138231954741962	-2.4923811320514115	4.2855552440769	-0.061166995665249475	-0.07221125159911976	2.9033	0.16930647485245776	200	14.49	0.04	0.02	6.68	0.24	0.23	7.16	8.55	0.68	0.77	368	7.22	13.58	44.59	0.04	-1.04	133.16	13.17	0.25	-0.38	0.04	0.25	-0.17
111	fg1_m13	1	2.92	2	1	0.0	0.0	0.6165866288855425	-2.4411070644430817	4.333849264391806	-0.027637856981598197	-0.1934274817730913	2.7236	0.2486646572811302	207	6.37	0.05	0.02	12.36	0.23	0.3	18.43	27.37	0.86	0.48	368	7.48	5.25	41.4	-0.03	-1.11	131.6	16.28	0.04	-0.74	0.03	0.04	0.02
112	fg1_m13	1	3.12	2	1	0.0	0.0	0.6200286848455472	-2.238294089343896	4.423573711645369	-0.08041256136519888	-0.19849547849606755	2.8409	0.20275442867359966	218	1.23	0.03	0.02	6.95	0.25	0.34	4.76	6.5	0.96	0.48	368	7.69	18.11	43.16	0.0	-1.2	132.19	15.77	0.51	-0.27	0.0	0.51	1.92
113	fg1_m13	1	3.22	2	1	0.0	0.0	0.6102301527075538	-2.5031322005247727	4.248020335551281	-0.06392684557221656	-0.1585214151158835	2.7186	0.1900924245253584	225	6.63	0.05	0.03	11.7	0.24	0.32	9.79	8.98	0.96	0.48	368	7.89	7.15	43.79	0.03	-1.0	130.27	16.68	0.28	-0.71	0.03	0.28	1.52
114	fg1_m13	0	3.31	2	1	0.0	0.0	0.6167746905949932	-2.4617164549606425	4.2100694138386965	-0.028720061184899975	-0.1071162651024141	2.6955	0.21843040729429206	232	4.86	0.05	0.03	11.58	0.25	0.2	7.38	8.85	0.96	0.48	368	7.73	13.08	45.08	0.08	-1.05	132.08	15.83	0.23	-0.81	0.08	0.23	-2.41
117	fg1_m13	0	0.1	3	1	0.0	0.0	0.5113767610364366	-1.7741980960274697	2.751390250199386	-0.05954928360908272	-0.008623573750869048	0.8816	0.07434002797816666	3	0.34	0.02	0.04	8.69	0.73	0.31	4.67	21.76	1.09	0.64	1256	16.41	7.9	74.84	-0.05	-1.19	53.71	15.4	0.07	0.08	0.05	0.07	0.93
147	fg1_m13	1	2.83	3	1	0.0	0.0	0.6096342149513959	-2.3716796533570648	4.016416426560795	-0.0018162484053299156	-0.08693131120438406	2.4813	0.181395261898192	201	4.8	0.03	0.02	7.13	0.27	0.29	3.29	5.78	1.09	0.48	368	9.24	2.7	48.08	0.15	-0.97	138.8	13.88	0.1	-0.82	0.15	0.1	-0.62
148	fg1_m13	1	2.92	3	1	0.0	0.0	0.6102894847325987	-2.383656678464649	4.213475398354664	-0.03329627919114918	-0.10834788761602847	2.6276	0.15770387012523135	208	5.51	0.03	0.02	8.16	0.32	0.45	2.78	5.11	1.09	0.48	368	9.37	25.98	46.41	0.05	-1.05	137.01	14.8	0.31	-0.57	0.05	0.31	0.18
150	fg1_m13	1	3.12	3	1	0.0	0.0	0.6012087646674681	-2.2866875943968608	4.392458678810626	-0.07521681602045828	-0.1032191986277829	2.7343	0.2897046635403748	219	0.47	0.04	0.02	8.24	0.27	0.46	4.32	6.94	0.86	0.48	368	9.32	12.3	48.7	-0.02	-0.93	135.89	15.64	0.21	-0.67	0.02	0.21	-0.96
151	fg1_m13	1	3.22	3	1	0.0	0.0	0.6021683863004289	-2.423664156188941	4.331415022648663	-0.07343527896887247	-0.07930792846633011	2.4953	0.20313504173908103	226	4.94	0.06	0.02	8.83	0.28	0.45	7.87	13.84	0.86	0.48	368	9.63	2.09	47.79	-0.12	-0.93	135.76	15.59	0.38	-0.46	0.12	0.38	-1.52
153	fg1_m13	0	8.38	3	1	0.0	0.0	0.5819170045654907	-2.330518477471213	3.763928856159681	-0.06908403174919885	-0.13083101430864422	2.2579	0.07973792563189798	242	68.26	0.04	0.03	7.51	0.42	0.59	0.55	1.12	0.68	0.48	778	56.49	1.16	70.26	-0.02	-1.33	127.52	12.54	0.94	0.48	0.02	0.94	-1.33
